id_gene,id_string,up,down,gene,biotype,description
ENSG00000169045,9606.ENSP00000349168,True,False,HNRNPH1,protein_coding,heterogeneous nuclear ribonucleoprotein H1 [Source:HGNC Symbol;Acc:HGNC:5041]
ENSG00000169129,9606.ENSP00000303042,False,True,AFAP1L2,protein_coding,actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901]
ENSG00000169139,9606.ENSP00000428209,False,True,UBE2V2,protein_coding,ubiquitin conjugating enzyme E2 V2 [Source:HGNC Symbol;Acc:HGNC:12495]
ENSG00000169189,9606.ENSP00000355077,True,False,NSMCE1,protein_coding,"NSE1 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:29897]"
ENSG00000169194,9606.ENSP00000304915,True,False,IL13,protein_coding,interleukin 13 [Source:HGNC Symbol;Acc:HGNC:5973]
ENSG00000169214,9606.ENSP00000305640,True,False,OR6F1,protein_coding,olfactory receptor family 6 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:15027]
ENSG00000169223,9606.ENSP00000303366,True,True,LMAN2,protein_coding,"lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]"
ENSG00000169224,9606.ENSP00000446460,True,True,GCSAML,protein_coding,germinal center associated signaling and motility like [Source:HGNC Symbol;Acc:HGNC:29583]
ENSG00000169245,9606.ENSP00000305651,False,True,CXCL10,protein_coding,C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]
ENSG00000169247,9606.ENSP00000423660,False,True,SH3TC2,protein_coding,SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:29427]
ENSG00000169255,9606.ENSP00000376532,False,True,B3GALNT1,protein_coding,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group) [Source:HGNC Symbol;Acc:HGNC:918]"
ENSG00000169291,9606.ENSP00000307369,False,True,SHE,protein_coding,Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004]
ENSG00000169359,9606.ENSP00000376587,False,True,SLC33A1,protein_coding,solute carrier family 33 member 1 [Source:HGNC Symbol;Acc:HGNC:95]
ENSG00000169375,9606.ENSP00000378402,False,True,SIN3A,protein_coding,SIN3 transcription regulator family member A [Source:HGNC Symbol;Acc:HGNC:19353]
ENSG00000169403,9606.ENSP00000362965,False,True,PTAFR,protein_coding,platelet activating factor receptor [Source:HGNC Symbol;Acc:HGNC:9582]
ENSG00000169432,9606.ENSP00000386306,False,True,SCN9A,protein_coding,sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597]
ENSG00000169564,9606.ENSP00000305556,False,True,PCBP1,protein_coding,poly(rC) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8647]
ENSG00000169567,9606.ENSP00000304229,True,False,HINT1,protein_coding,histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]
ENSG00000169592,9606.ENSP00000457016,True,True,INO80E,protein_coding,INO80 complex subunit E [Source:HGNC Symbol;Acc:HGNC:26905]
ENSG00000169599,9606.ENSP00000387219,False,True,NFU1,protein_coding,NFU1 iron-sulfur cluster scaffold [Source:HGNC Symbol;Acc:HGNC:16287]
ENSG00000169609,9606.ENSP00000403987,False,True,C15orf40,protein_coding,chromosome 15 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:28443]
ENSG00000169679,9606.ENSP00000302530,True,True,BUB1,protein_coding,BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]
ENSG00000169689,9606.ENSP00000376168,False,True,CENPX,protein_coding,centromere protein X [Source:HGNC Symbol;Acc:HGNC:11422]
ENSG00000169696,9606.ENSP00000306625,False,True,ASPSCR1,protein_coding,"ASPSCR1 tether for SLC2A4, UBX domain containing [Source:HGNC Symbol;Acc:HGNC:13825]"
ENSG00000169710,9606.ENSP00000304592,False,True,FASN,protein_coding,fatty acid synthase [Source:HGNC Symbol;Acc:HGNC:3594]
ENSG00000169714,9606.ENSP00000410769,False,True,CNBP,protein_coding,CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]
ENSG00000169740,9606.ENSP00000379143,False,True,ZNF32,protein_coding,zinc finger protein 32 [Source:HGNC Symbol;Acc:HGNC:13095]
ENSG00000169744,9606.ENSP00000306772,False,True,LDB2,protein_coding,LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]
ENSG00000169856,9606.ENSP00000302630,True,True,ONECUT1,protein_coding,one cut homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8138]
ENSG00000169891,9606.ENSP00000349824,False,True,REPS2,protein_coding,RALBP1 associated Eps domain containing 2 [Source:HGNC Symbol;Acc:HGNC:9963]
ENSG00000169902,9606.ENSP00000302413,True,True,TPST1,protein_coding,tyrosylprotein sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:12020]
ENSG00000169955,9606.ENSP00000252799,True,False,ZNF747,protein_coding,zinc finger protein 747 [Source:HGNC Symbol;Acc:HGNC:28350]
ENSG00000170011,9606.ENSP00000301972,False,True,MYRIP,protein_coding,myosin VIIA and Rab interacting protein [Source:HGNC Symbol;Acc:HGNC:19156]
ENSG00000170037,9606.ENSP00000369614,True,True,CNTROB,protein_coding,"centrobin, centriole duplication and spindle assembly protein [Source:HGNC Symbol;Acc:HGNC:29616]"
ENSG00000170085,9606.ENSP00000342075,False,True,SIMC1,protein_coding,SUMO interacting motifs containing 1 [Source:HGNC Symbol;Acc:HGNC:24779]
ENSG00000170122,9606.ENSP00000371940,False,True,FOXD4,protein_coding,forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805]
ENSG00000170160,9606.ENSP00000353717,True,True,CCDC144A,protein_coding,coiled-coil domain containing 144A [Source:HGNC Symbol;Acc:HGNC:29072]
ENSG00000170191,9606.ENSP00000302441,False,True,NANP,protein_coding,N-acetylneuraminic acid phosphatase [Source:HGNC Symbol;Acc:HGNC:16140]
ENSG00000170222,9606.ENSP00000369099,False,True,ADPRM,protein_coding,"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent [Source:HGNC Symbol;Acc:HGNC:30925]"
ENSG00000170234,9606.ENSP00000305151,False,True,PWWP2A,protein_coding,PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406]
ENSG00000170260,9606.ENSP00000338572,False,True,ZNF212,protein_coding,zinc finger protein 212 [Source:HGNC Symbol;Acc:HGNC:13004]
ENSG00000170312,9606.ENSP00000378699,True,True,CDK1,protein_coding,cyclin dependent kinase 1 [Source:HGNC Symbol;Acc:HGNC:1722]
ENSG00000170315,9606.ENSP00000304697,True,False,UBB,protein_coding,ubiquitin B [Source:HGNC Symbol;Acc:HGNC:12463]
ENSG00000170348,9606.ENSP00000303145,False,True,TMED10,protein_coding,transmembrane p24 trafficking protein 10 [Source:HGNC Symbol;Acc:HGNC:16998]
ENSG00000170448,9606.ENSP00000422037,False,True,NFXL1,protein_coding,"nuclear transcription factor, X-box binding like 1 [Source:HGNC Symbol;Acc:HGNC:18726]"
ENSG00000170486,9606.ENSP00000293745,True,False,KRT72,protein_coding,keratin 72 [Source:HGNC Symbol;Acc:HGNC:28932]
ENSG00000170540,9606.ENSP00000306788,True,True,ARL6IP1,protein_coding,ADP ribosylation factor like GTPase 6 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:697]
ENSG00000170584,9606.ENSP00000304854,False,True,NUDCD2,protein_coding,NudC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30535]
ENSG00000170632,9606.ENSP00000319412,False,True,ARMC10,protein_coding,armadillo repeat containing 10 [Source:HGNC Symbol;Acc:HGNC:21706]
ENSG00000170633,9606.ENSP00000376258,False,True,RNF34,protein_coding,ring finger protein 34 [Source:HGNC Symbol;Acc:HGNC:17297]
ENSG00000170638,9606.ENSP00000305664,True,False,TRABD,protein_coding,TraB domain containing [Source:HGNC Symbol;Acc:HGNC:28805]
ENSG00000170734,9606.ENSP00000361310,True,False,POLH,protein_coding,DNA polymerase eta [Source:HGNC Symbol;Acc:HGNC:9181]
ENSG00000170748,9606.ENSP00000304139,True,False,RBMXL2,protein_coding,RBMX like 2 [Source:HGNC Symbol;Acc:HGNC:17886]
ENSG00000170759,9606.ENSP00000307078,True,True,KIF5B,protein_coding,kinesin family member 5B [Source:HGNC Symbol;Acc:HGNC:6324]
ENSG00000170788,9606.ENSP00000361278,True,True,DYDC1,protein_coding,DPY30 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23460]
ENSG00000170790,9606.ENSP00000303862,False,True,OR10A2,protein_coding,olfactory receptor family 10 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8161]
ENSG00000170791,9606.ENSP00000306425,False,True,CHCHD7,protein_coding,coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:HGNC Symbol;Acc:HGNC:28314]
ENSG00000170802,9606.ENSP00000343633,False,True,FOXN2,protein_coding,forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281]
ENSG00000170854,9606.ENSP00000328251,False,True,RIOX2,protein_coding,ribosomal oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:19441]
ENSG00000170876,9606.ENSP00000303992,False,True,TMEM43,protein_coding,transmembrane protein 43 [Source:HGNC Symbol;Acc:HGNC:28472]
ENSG00000170917,9606.ENSP00000306070,True,False,NUDT6,protein_coding,nudix hydrolase 6 [Source:HGNC Symbol;Acc:HGNC:8053]
ENSG00000170959,9606.ENSP00000385936,True,False,DCDC1,protein_coding,doublecortin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20625]
ENSG00000171045,9606.ENSP00000303437,False,True,TSNARE1,protein_coding,t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]
ENSG00000171067,9606.ENSP00000307264,False,True,C11orf24,protein_coding,chromosome 11 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:1174]
ENSG00000171105,9606.ENSP00000303830,False,True,INSR,protein_coding,insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]
ENSG00000171109,9606.ENSP00000420617,False,True,MFN1,protein_coding,mitofusin 1 [Source:HGNC Symbol;Acc:HGNC:18262]
ENSG00000171126,9606.ENSP00000304127,False,True,KCNG3,protein_coding,potassium voltage-gated channel modifier subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:18306]
ENSG00000171135,9606.ENSP00000306106,False,True,JAGN1,protein_coding,jagunal homolog 1 [Source:HGNC Symbol;Acc:HGNC:26926]
ENSG00000171160,9606.ENSP00000307636,True,False,MORN4,protein_coding,MORN repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:24001]
ENSG00000171204,9606.ENSP00000351737,False,True,TMEM126B,protein_coding,transmembrane protein 126B [Source:HGNC Symbol;Acc:HGNC:30883]
ENSG00000171219,9606.ENSP00000345133,False,True,CDC42BPG,protein_coding,CDC42 binding protein kinase gamma [Source:HGNC Symbol;Acc:HGNC:29829]
ENSG00000171222,9606.ENSP00000363103,True,False,SCAND1,protein_coding,SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:10566]
ENSG00000171224,9606.ENSP00000362376,True,False,FAM241B,protein_coding,family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]
ENSG00000171291,9606.ENSP00000305077,True,True,ZNF439,protein_coding,zinc finger protein 439 [Source:HGNC Symbol;Acc:HGNC:20873]
ENSG00000171302,9606.ENSP00000307674,True,False,CANT1,protein_coding,calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]
ENSG00000171320,9606.ENSP00000306999,False,True,ESCO2,protein_coding,establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]
ENSG00000171368,9606.ENSP00000353785,False,True,TPPP,protein_coding,tubulin polymerization promoting protein [Source:HGNC Symbol;Acc:HGNC:24164]
ENSG00000171467,9606.ENSP00000354964,False,True,ZNF318,protein_coding,zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578]
ENSG00000171490,9606.ENSP00000460871,False,True,RSL1D1,protein_coding,ribosomal L1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24534]
ENSG00000171503,9606.ENSP00000426638,False,True,ETFDH,protein_coding,electron transfer flavoprotein dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3483]
ENSG00000171522,9606.ENSP00000302846,True,False,PTGER4,protein_coding,prostaglandin E receptor 4 [Source:HGNC Symbol;Acc:HGNC:9596]
ENSG00000171530,9606.ENSP00000306362,True,False,TBCA,protein_coding,tubulin folding cofactor A [Source:HGNC Symbol;Acc:HGNC:11579]
ENSG00000171560,9606.ENSP00000306361,True,True,FGA,protein_coding,fibrinogen alpha chain [Source:HGNC Symbol;Acc:HGNC:3661]
ENSG00000171595,9606.ENSP00000400252,False,True,DNAI2,protein_coding,dynein axonemal intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:18744]
ENSG00000171603,9606.ENSP00000366513,False,True,CLSTN1,protein_coding,calsyntenin 1 [Source:HGNC Symbol;Acc:HGNC:17447]
ENSG00000171772,9606.ENSP00000341282,True,True,SYCE1,protein_coding,synaptonemal complex central element protein 1 [Source:HGNC Symbol;Acc:HGNC:28852]
ENSG00000171804,9606.ENSP00000405012,True,True,WDR87,protein_coding,WD repeat domain 87 [Source:HGNC Symbol;Acc:HGNC:29934]
ENSG00000171811,9606.ENSP00000357575,True,True,CFAP46,protein_coding,cilia and flagella associated protein 46 [Source:HGNC Symbol;Acc:HGNC:25247]
ENSG00000171867,9606.ENSP00000368752,False,True,PRNP,protein_coding,prion protein [Source:HGNC Symbol;Acc:HGNC:9449]
ENSG00000171989,9606.ENSP00000302393,False,True,LDHAL6B,protein_coding,lactate dehydrogenase A like 6B [Source:HGNC Symbol;Acc:HGNC:21481]
ENSG00000172009,9606.ENSP00000304467,False,True,AC006538.1,protein_coding,thimet oligopeptidase 1 [Source:NCBI gene;Acc:7064]
ENSG00000172014,9606.ENSP00000349891,False,True,ANKRD20A4,protein_coding,ankyrin repeat domain 20 family member A4 [Source:HGNC Symbol;Acc:HGNC:31982]
ENSG00000172037,9606.ENSP00000388325,False,True,LAMB2,protein_coding,laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]
ENSG00000172046,9606.ENSP00000401197,False,True,USP19,protein_coding,ubiquitin specific peptidase 19 [Source:HGNC Symbol;Acc:HGNC:12617]
ENSG00000172071,9606.ENSP00000307235,False,True,EIF2AK3,protein_coding,eukaryotic translation initiation factor 2 alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:3255]
ENSG00000172081,9606.ENSP00000349575,True,False,MOB3A,protein_coding,MOB kinase activator 3A [Source:HGNC Symbol;Acc:HGNC:29802]
ENSG00000172086,9606.ENSP00000340083,False,True,KRCC1,protein_coding,lysine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28039]
ENSG00000172167,9606.ENSP00000303398,True,True,MTBP,protein_coding,MDM2 binding protein [Source:HGNC Symbol;Acc:HGNC:7417]
ENSG00000172239,9606.ENSP00000302768,True,True,PAIP1,protein_coding,poly(A) binding protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16945]
ENSG00000172244,9606.ENSP00000303490,False,True,C5orf34,protein_coding,chromosome 5 open reading frame 34 [Source:HGNC Symbol;Acc:HGNC:24738]
ENSG00000172269,9606.ENSP00000386597,False,True,DPAGT1,protein_coding,dolichyl-phosphate N-acetylglucosaminephosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:2995]
ENSG00000172273,9606.ENSP00000318085,False,True,HINFP,protein_coding,histone H4 transcription factor [Source:HGNC Symbol;Acc:HGNC:17850]
ENSG00000172301,9606.ENSP00000304327,True,True,COPRS,protein_coding,coordinator of PRMT5 and differentiation stimulator [Source:HGNC Symbol;Acc:HGNC:28848]
ENSG00000172339,9606.ENSP00000359224,False,True,ALG14,protein_coding,ALG14 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:28287]
ENSG00000172469,9606.ENSP00000351669,False,True,MANEA,protein_coding,mannosidase endo-alpha [Source:HGNC Symbol;Acc:HGNC:21072]
ENSG00000172530,9606.ENSP00000376902,True,True,BANP,protein_coding,BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450]
ENSG00000172575,9606.ENSP00000310244,False,True,RASGRP1,protein_coding,RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]
ENSG00000172638,9606.ENSP00000309953,False,True,EFEMP2,protein_coding,EGF containing fibulin extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3219]
ENSG00000172663,9606.ENSP00000312615,True,True,TMEM134,protein_coding,transmembrane protein 134 [Source:HGNC Symbol;Acc:HGNC:26142]
ENSG00000172738,9606.ENSP00000338164,True,True,TMEM217,protein_coding,transmembrane protein 217 [Source:HGNC Symbol;Acc:HGNC:21238]
ENSG00000172775,9606.ENSP00000335808,True,False,FAM192A,protein_coding,family with sequence similarity 192 member A [Source:HGNC Symbol;Acc:HGNC:29856]
ENSG00000172831,9606.ENSP00000317842,False,True,CES2,protein_coding,carboxylesterase 2 [Source:HGNC Symbol;Acc:HGNC:1864]
ENSG00000172869,9606.ENSP00000439479,False,True,DMXL1,protein_coding,Dmx like 1 [Source:HGNC Symbol;Acc:HGNC:2937]
ENSG00000172936,9606.ENSP00000401399,True,True,MYD88,protein_coding,MYD88 innate immune signal transduction adaptor [Source:HGNC Symbol;Acc:HGNC:7562]
ENSG00000172939,9606.ENSP00000311713,False,True,OXSR1,protein_coding,oxidative stress responsive kinase 1 [Source:HGNC Symbol;Acc:HGNC:8508]
ENSG00000172954,9606.ENSP00000310551,False,True,LCLAT1,protein_coding,lysocardiolipin acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26756]
ENSG00000172977,9606.ENSP00000340330,False,True,KAT5,protein_coding,lysine acetyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:5275]
ENSG00000173041,9606.ENSP00000309330,False,True,ZNF680,protein_coding,zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897]
ENSG00000173064,9606.ENSP00000449784,False,True,HECTD4,protein_coding,HECT domain E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:26611]
ENSG00000173077,9606.ENSP00000363128,True,False,DEC1,protein_coding,deleted in esophageal cancer 1 [Source:HGNC Symbol;Acc:HGNC:23658]
ENSG00000173120,9606.ENSP00000432786,False,True,KDM2A,protein_coding,lysine demethylase 2A [Source:HGNC Symbol;Acc:HGNC:13606]
ENSG00000173145,9606.ENSP00000360412,False,True,NOC3L,protein_coding,NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034]
ENSG00000173208,9606.ENSP00000310688,False,True,ABCD2,protein_coding,ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66]
ENSG00000173209,9606.ENSP00000377970,False,True,AHSA2P,transcribed_unitary_pseudogene,"activator of HSP90 ATPase homolog 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:20437]"
ENSG00000173214,9606.ENSP00000357840,False,True,MFSD4B,protein_coding,major facilitator superfamily domain containing 4B [Source:HGNC Symbol;Acc:HGNC:21053]
ENSG00000173218,9606.ENSP00000347672,False,True,VANGL1,protein_coding,VANGL planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:15512]
ENSG00000173262,9606.ENSP00000445929,True,False,SLC2A14,protein_coding,solute carrier family 2 member 14 [Source:HGNC Symbol;Acc:HGNC:18301]
ENSG00000173272,9606.ENSP00000311500,False,True,MZT2A,protein_coding,mitotic spindle organizing protein 2A [Source:HGNC Symbol;Acc:HGNC:33187]
ENSG00000173401,9606.ENSP00000310770,True,False,GLIPR1L1,protein_coding,GLIPR1 like 1 [Source:HGNC Symbol;Acc:HGNC:28392]
ENSG00000173418,9606.ENSP00000335636,True,False,NAA20,protein_coding,"N(alpha)-acetyltransferase 20, NatB catalytic subunit [Source:HGNC Symbol;Acc:HGNC:15908]"
ENSG00000173421,9606.ENSP00000391788,True,False,CCDC36,protein_coding,coiled-coil domain containing 36 [Source:HGNC Symbol;Acc:HGNC:27945]
ENSG00000173436,9606.ENSP00000325562,False,True,MICOS10,protein_coding,mitochondrial contact site and cristae organizing system subunit 10 [Source:HGNC Symbol;Acc:HGNC:32068]
ENSG00000173480,9606.ENSP00000311319,False,True,ZNF417,protein_coding,zinc finger protein 417 [Source:HGNC Symbol;Acc:HGNC:20646]
ENSG00000173486,9606.ENSP00000378046,False,True,FKBP2,protein_coding,FKBP prolyl isomerase 2 [Source:HGNC Symbol;Acc:HGNC:3718]
ENSG00000173531,9606.ENSP00000414287,True,False,MST1,protein_coding,macrophage stimulating 1 [Source:HGNC Symbol;Acc:HGNC:7380]
ENSG00000173542,9606.ENSP00000379366,False,True,MOB1B,protein_coding,MOB kinase activator 1B [Source:HGNC Symbol;Acc:HGNC:29801]
ENSG00000173599,9606.ENSP00000377532,True,False,PC,protein_coding,pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]
ENSG00000173653,9606.ENSP00000309163,False,True,RCE1,protein_coding,Ras converting CAAX endopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:13721]
ENSG00000173662,9606.ENSP00000331867,False,True,TAS1R1,protein_coding,taste 1 receptor member 1 [Source:HGNC Symbol;Acc:HGNC:14448]
ENSG00000173692,9606.ENSP00000309474,False,True,PSMD1,protein_coding,"proteasome 26S subunit, non-ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9554]"
ENSG00000173769,9606.ENSP00000310303,False,True,TOPAZ1,protein_coding,testis and ovary specific PAZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24746]
ENSG00000173818,9606.ENSP00000429190,False,True,ENDOV,protein_coding,endonuclease V [Source:HGNC Symbol;Acc:HGNC:26640]
ENSG00000173821,9606.ENSP00000464087,False,True,AC124319.1,protein_coding,ring finger protein 213 [Source:NCBI gene;Acc:57674]
ENSG00000173848,9606.ENSP00000347134,False,True,NET1,protein_coding,neuroepithelial cell transforming 1 [Source:HGNC Symbol;Acc:HGNC:14592]
ENSG00000173926,9606.ENSP00000309141,True,False,MARCH3,protein_coding,membrane associated ring-CH-type finger 3 [Source:HGNC Symbol;Acc:HGNC:28728]
ENSG00000173930,9606.ENSP00000309741,True,False,SLCO4C1,protein_coding,solute carrier organic anion transporter family member 4C1 [Source:HGNC Symbol;Acc:HGNC:23612]
ENSG00000173933,9606.ENSP00000386894,False,True,RBM4,protein_coding,RNA binding motif protein 4 [Source:HGNC Symbol;Acc:HGNC:9901]
ENSG00000173992,9606.ENSP00000436318,True,True,CCS,protein_coding,copper chaperone for superoxide dismutase [Source:HGNC Symbol;Acc:HGNC:1613]
ENSG00000174013,9606.ENSP00000310332,False,True,FBXO45,protein_coding,F-box protein 45 [Source:HGNC Symbol;Acc:HGNC:29148]
ENSG00000174106,9606.ENSP00000308369,False,True,LEMD3,protein_coding,LEM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28887]
ENSG00000174132,9606.ENSP00000307954,True,True,FAM174A,protein_coding,family with sequence similarity 174 member A [Source:HGNC Symbol;Acc:HGNC:24943]
ENSG00000174165,9606.ENSP00000309429,False,True,ZDHHC24,protein_coding,zinc finger DHHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:27387]
ENSG00000174227,9606.ENSP00000415203,False,True,PIGG,protein_coding,phosphatidylinositol glycan anchor biosynthesis class G [Source:HGNC Symbol;Acc:HGNC:25985]
ENSG00000174238,9606.ENSP00000316809,False,True,PITPNA,protein_coding,phosphatidylinositol transfer protein alpha [Source:HGNC Symbol;Acc:HGNC:9001]
ENSG00000174437,9606.ENSP00000440045,False,True,ATP2A2,protein_coding,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]
ENSG00000174442,9606.ENSP00000311429,False,True,ZWILCH,protein_coding,zwilch kinetochore protein [Source:HGNC Symbol;Acc:HGNC:25468]
ENSG00000174453,9606.ENSP00000308976,False,True,VWC2L,protein_coding,von Willebrand factor C domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:37203]
ENSG00000174456,9606.ENSP00000308368,False,True,C12orf76,protein_coding,chromosome 12 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:33790]
ENSG00000174501,9606.ENSP00000403302,True,True,ANKRD36C,protein_coding,ankyrin repeat domain 36C [Source:HGNC Symbol;Acc:HGNC:32946]
ENSG00000174547,9606.ENSP00000308897,False,True,MRPL11,protein_coding,mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]
ENSG00000174562,9606.ENSP00000469315,True,False,KLK15,protein_coding,kallikrein related peptidase 15 [Source:HGNC Symbol;Acc:HGNC:20453]
ENSG00000174684,9606.ENSP00000309096,False,True,B4GAT1,protein_coding,"beta-1,4-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15685]"
ENSG00000174738,9606.ENSP00000310006,False,True,NR1D2,protein_coding,nuclear receptor subfamily 1 group D member 2 [Source:HGNC Symbol;Acc:HGNC:7963]
ENSG00000174749,9606.ENSP00000310182,False,True,FAM241A,protein_coding,family with sequence similarity 241 member A [Source:HGNC Symbol;Acc:HGNC:26813]
ENSG00000174799,9606.ENSP00000257287,False,True,CEP135,protein_coding,centrosomal protein 135 [Source:HGNC Symbol;Acc:HGNC:29086]
ENSG00000174840,9606.ENSP00000309142,False,True,PDE12,protein_coding,phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]
ENSG00000174842,9606.ENSP00000359385,False,True,GLMN,protein_coding,"glomulin, FKBP associated protein [Source:HGNC Symbol;Acc:HGNC:14373]"
ENSG00000174844,9606.ENSP00000312554,True,False,DNAH12,protein_coding,dynein axonemal heavy chain 12 [Source:HGNC Symbol;Acc:HGNC:2943]
ENSG00000174851,9606.ENSP00000366098,False,True,YIF1A,protein_coding,"Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]"
ENSG00000174903,9606.ENSP00000310226,False,True,RAB1B,protein_coding,"RAB1B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18370]"
ENSG00000174944,9606.ENSP00000308361,True,True,P2RY14,protein_coding,purinergic receptor P2Y14 [Source:HGNC Symbol;Acc:HGNC:16442]
ENSG00000174951,9606.ENSP00000312021,True,False,FUT1,protein_coding,fucosyltransferase 1 (H blood group) [Source:HGNC Symbol;Acc:HGNC:4012]
ENSG00000174989,9606.ENSP00000310686,False,True,FBXW8,protein_coding,F-box and WD repeat domain containing 8 [Source:HGNC Symbol;Acc:HGNC:13597]
ENSG00000174996,9606.ENSP00000399403,False,True,KLC2,protein_coding,kinesin light chain 2 [Source:HGNC Symbol;Acc:HGNC:20716]
ENSG00000175073,9606.ENSP00000309031,False,True,VCPIP1,protein_coding,valosin containing protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30897]
ENSG00000175106,9606.ENSP00000225576,False,True,TVP23C,protein_coding,trans-golgi network vesicle protein 23 homolog C [Source:HGNC Symbol;Acc:HGNC:30453]
ENSG00000175137,9606.ENSP00000355428,False,True,SH3BP5L,protein_coding,SH3 binding domain protein 5 like [Source:HGNC Symbol;Acc:HGNC:29360]
ENSG00000175183,9606.ENSP00000310901,True,True,CSRP2,protein_coding,cysteine and glycine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2470]
ENSG00000175193,9606.ENSP00000325421,True,False,PARL,protein_coding,presenilin associated rhomboid like [Source:HGNC Symbol;Acc:HGNC:18253]
ENSG00000175197,9606.ENSP00000448665,False,True,DDIT3,protein_coding,DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]
