id_gene,id_string,up,down,gene,biotype,description
ENSG00000181195,9606.ENSP00000324248,True,True,PENK,protein_coding,proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]
ENSG00000181322,9606.ENSP00000372667,True,False,NME9,protein_coding,NME/NM23 family member 9 [Source:HGNC Symbol;Acc:HGNC:21343]
ENSG00000181378,9606.ENSP00000340776,True,False,CFAP65,protein_coding,cilia and flagella associated protein 65 [Source:HGNC Symbol;Acc:HGNC:25325]
ENSG00000181450,9606.ENSP00000344828,False,True,ZNF678,protein_coding,zinc finger protein 678 [Source:HGNC Symbol;Acc:HGNC:28652]
ENSG00000181610,9606.ENSP00000320184,False,True,MRPS23,protein_coding,mitochondrial ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:14509]
ENSG00000181626,9606.ENSP00000467740,True,True,ANKRD62,protein_coding,ankyrin repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:35241]
ENSG00000181638,9606.ENSP00000327427,False,True,ZFP41,protein_coding,ZFP41 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:26786]
ENSG00000181638,9606.ENSP00000428966,False,True,ZFP41,protein_coding,ZFP41 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:26786]
ENSG00000181690,9606.ENSP00000325546,False,True,PLAG1,protein_coding,PLAG1 zinc finger [Source:HGNC Symbol;Acc:HGNC:9045]
ENSG00000181704,9606.ENSP00000417573,False,True,YIPF6,protein_coding,Yip1 domain family member 6 [Source:HGNC Symbol;Acc:HGNC:28304]
ENSG00000181754,9606.ENSP00000358880,False,True,AMIGO1,protein_coding,adhesion molecule with Ig like domain 1 [Source:HGNC Symbol;Acc:HGNC:20824]
ENSG00000181894,9606.ENSP00000470323,False,True,ZNF329,protein_coding,zinc finger protein 329 [Source:HGNC Symbol;Acc:HGNC:14209]
ENSG00000182004,9606.ENSP00000400591,False,True,SNRPE,protein_coding,small nuclear ribonucleoprotein polypeptide E [Source:HGNC Symbol;Acc:HGNC:11161]
ENSG00000182013,9606.ENSP00000318131,False,True,PNMA8A,protein_coding,PNMA family member 8A [Source:HGNC Symbol;Acc:HGNC:25578]
ENSG00000182208,9606.ENSP00000328694,False,True,MOB2,protein_coding,MOB kinase activator 2 [Source:HGNC Symbol;Acc:HGNC:24904]
ENSG00000182220,9606.ENSP00000367697,False,True,ATP6AP2,protein_coding,ATPase H+ transporting accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:18305]
ENSG00000182247,9606.ENSP00000379931,False,True,UBE2E2,protein_coding,ubiquitin conjugating enzyme E2 E2 [Source:HGNC Symbol;Acc:HGNC:12478]
ENSG00000182318,9606.ENSP00000332433,False,True,ZSCAN22,protein_coding,zinc finger and SCAN domain containing 22 [Source:HGNC Symbol;Acc:HGNC:4929]
ENSG00000182362,9606.ENSP00000329614,True,False,YBEY,protein_coding,ybeY metalloendoribonuclease [Source:HGNC Symbol;Acc:HGNC:1299]
ENSG00000182541,9606.ENSP00000339916,False,True,LIMK2,protein_coding,LIM domain kinase 2 [Source:HGNC Symbol;Acc:HGNC:6614]
ENSG00000182919,9606.ENSP00000331209,False,True,C11orf54,protein_coding,chromosome 11 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:30204]
ENSG00000182934,9606.ENSP00000328023,False,True,SRPRA,protein_coding,SRP receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:11307]
ENSG00000182944,9606.ENSP00000400142,False,True,EWSR1,protein_coding,EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]
ENSG00000183091,9606.ENSP00000484342,False,True,NEB,protein_coding,nebulin [Source:HGNC Symbol;Acc:HGNC:7720]
ENSG00000183148,9606.ENSP00000366826,False,True,ANKRD20A2,protein_coding,ankyrin repeat domain 20 family member A2 [Source:HGNC Symbol;Acc:HGNC:31979]
ENSG00000183166,9606.ENSP00000378690,False,True,CALN1,protein_coding,calneuron 1 [Source:HGNC Symbol;Acc:HGNC:13248]
ENSG00000183206,9606.ENSP00000351856,True,True,POTEC,protein_coding,POTE ankyrin domain family member C [Source:HGNC Symbol;Acc:HGNC:33894]
ENSG00000183207,9606.ENSP00000473172,True,False,RUVBL2,protein_coding,RuvB like AAA ATPase 2 [Source:HGNC Symbol;Acc:HGNC:10475]
ENSG00000183317,9606.ENSP00000362139,True,False,EPHA10,protein_coding,EPH receptor A10 [Source:HGNC Symbol;Acc:HGNC:19987]
ENSG00000183423,9606.ENSP00000469759,False,True,LRIT3,protein_coding,"leucine rich repeat, Ig-like and transmembrane domains 3 [Source:HGNC Symbol;Acc:HGNC:24783]"
ENSG00000183513,9606.ENSP00000330730,True,False,COA5,protein_coding,cytochrome c oxidase assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:33848]
ENSG00000183617,9606.ENSP00000331849,True,False,MRPL54,protein_coding,mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]
ENSG00000183654,9606.ENSP00000333181,True,False,MARCH11,protein_coding,membrane associated ring-CH-type finger 11 [Source:HGNC Symbol;Acc:HGNC:33609]
ENSG00000183665,9606.ENSP00000329858,True,True,TRMT12,protein_coding,tRNA methyltransferase 12 homolog [Source:HGNC Symbol;Acc:HGNC:26091]
ENSG00000183684,9606.ENSP00000421592,False,True,ALYREF,protein_coding,Aly/REF export factor [Source:HGNC Symbol;Acc:HGNC:19071]
ENSG00000183723,9606.ENSP00000333833,False,True,CMTM4,protein_coding,CKLF like MARVEL transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19175]
ENSG00000183770,9606.ENSP00000333188,False,True,FOXL2,protein_coding,forkhead box L2 [Source:HGNC Symbol;Acc:HGNC:1092]
ENSG00000183808,9606.ENSP00000382239,True,True,RBM12B,protein_coding,RNA binding motif protein 12B [Source:HGNC Symbol;Acc:HGNC:32310]
ENSG00000183891,9606.ENSP00000333018,False,True,TTC32,protein_coding,tetratricopeptide repeat domain 32 [Source:HGNC Symbol;Acc:HGNC:32954]
ENSG00000183978,9606.ENSP00000354762,False,True,COA3,protein_coding,cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]
ENSG00000184047,9606.ENSP00000398495,False,True,DIABLO,protein_coding,diablo IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:21528]
ENSG00000184164,9606.ENSP00000383938,False,True,CRELD2,protein_coding,cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]
ENSG00000184261,9606.ENSP00000327611,False,True,KCNK12,protein_coding,potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]
ENSG00000184428,9606.ENSP00000328835,False,True,TOP1MT,protein_coding,DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]
ENSG00000184635,9606.ENSP00000342002,False,True,ZNF93,protein_coding,zinc finger protein 93 [Source:HGNC Symbol;Acc:HGNC:13169]
ENSG00000184650,9606.ENSP00000331086,True,False,ODF4,protein_coding,outer dense fiber of sperm tails 4 [Source:HGNC Symbol;Acc:HGNC:19056]
ENSG00000184903,9606.ENSP00000384966,True,False,IMMP2L,protein_coding,inner mitochondrial membrane peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:14598]
ENSG00000185019,9606.ENSP00000217173,False,True,UBOX5,protein_coding,U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]
ENSG00000185024,9606.ENSP00000448323,False,True,BRF1,protein_coding,BRF1 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]
ENSG00000185049,9606.ENSP00000372335,False,True,NELFA,protein_coding,negative elongation factor complex member A [Source:HGNC Symbol;Acc:HGNC:12768]
ENSG00000185056,9606.ENSP00000340887,False,True,C5orf47,protein_coding,chromosome 5 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:27026]
ENSG00000185163,9606.ENSP00000380495,False,True,DDX51,protein_coding,DEAD-box helicase 51 [Source:HGNC Symbol;Acc:HGNC:20082]
ENSG00000185238,9606.ENSP00000331879,False,True,PRMT3,protein_coding,protein arginine methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:30163]
ENSG00000185344,9606.ENSP00000332247,False,True,ATP6V0A2,protein_coding,ATPase H+ transporting V0 subunit a2 [Source:HGNC Symbol;Acc:HGNC:18481]
ENSG00000185475,9606.ENSP00000333697,False,True,TMEM179B,protein_coding,transmembrane protein 179B [Source:HGNC Symbol;Acc:HGNC:33744]
ENSG00000185480,9606.ENSP00000332915,False,True,PARPBP,protein_coding,PARP1 binding protein [Source:HGNC Symbol;Acc:HGNC:26074]
ENSG00000185518,9606.ENSP00000377779,True,True,SV2B,protein_coding,synaptic vesicle glycoprotein 2B [Source:HGNC Symbol;Acc:HGNC:16874]
ENSG00000185551,9606.ENSP00000377721,False,True,NR2F2,protein_coding,nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]
ENSG00000185594,9606.ENSP00000328149,True,False,SPATA8,protein_coding,spermatogenesis associated 8 [Source:HGNC Symbol;Acc:HGNC:28676]
ENSG00000185624,9606.ENSP00000327801,False,True,P4HB,protein_coding,prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]
ENSG00000185697,9606.ENSP00000429633,True,False,MYBL1,protein_coding,MYB proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:7547]
ENSG00000185728,9606.ENSP00000478490,False,True,YTHDF3,protein_coding,YTH N6-methyladenosine RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:26465]
ENSG00000185823,9606.ENSP00000333735,False,True,NPAP1,protein_coding,nuclear pore associated protein 1 [Source:HGNC Symbol;Acc:HGNC:1190]
ENSG00000185825,9606.ENSP00000392330,False,True,BCAP31,protein_coding,B cell receptor associated protein 31 [Source:HGNC Symbol;Acc:HGNC:16695]
ENSG00000185909,9606.ENSP00000327468,False,True,KLHDC8B,protein_coding,kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]
ENSG00000186063,9606.ENSP00000339161,False,True,AIDA,protein_coding,"axin interactor, dorsalization associated [Source:HGNC Symbol;Acc:HGNC:25761]"
ENSG00000186075,9606.ENSP00000335384,False,True,ZPBP2,protein_coding,zona pellucida binding protein 2 [Source:HGNC Symbol;Acc:HGNC:20678]
ENSG00000186094,9606.ENSP00000360905,True,True,AGBL4,protein_coding,ATP/GTP binding protein like 4 [Source:HGNC Symbol;Acc:HGNC:25892]
ENSG00000186111,9606.ENSP00000466363,True,False,PIP5K1C,protein_coding,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma [Source:HGNC Symbol;Acc:HGNC:8996]
ENSG00000186185,9606.ENSP00000465992,False,True,KIF18B,protein_coding,kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102]
ENSG00000186204,9606.ENSP00000448998,True,False,CYP4F12,protein_coding,cytochrome P450 family 4 subfamily F member 12 [Source:HGNC Symbol;Acc:HGNC:18857]
ENSG00000186222,9606.ENSP00000318128,True,False,BLOC1S4,protein_coding,biogenesis of lysosomal organelles complex 1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:24206]
ENSG00000186281,9606.ENSP00000389395,False,True,GPAT2,protein_coding,"glycerol-3-phosphate acyltransferase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:27168]"
ENSG00000186452,9606.ENSP00000381476,False,True,TMPRSS12,protein_coding,transmembrane serine protease 12 [Source:HGNC Symbol;Acc:HGNC:28779]
ENSG00000186453,9606.ENSP00000295150,False,True,FAM228A,protein_coding,family with sequence similarity 228 member A [Source:HGNC Symbol;Acc:HGNC:34418]
ENSG00000186487,9606.ENSP00000396103,False,True,MYT1L,protein_coding,myelin transcription factor 1 like [Source:HGNC Symbol;Acc:HGNC:7623]
ENSG00000186517,9606.ENSP00000356992,False,True,ARHGAP30,protein_coding,Rho GTPase activating protein 30 [Source:HGNC Symbol;Acc:HGNC:27414]
ENSG00000186567,9606.ENSP00000384887,False,True,CEACAM19,protein_coding,carcinoembryonic antigen related cell adhesion molecule 19 [Source:HGNC Symbol;Acc:HGNC:31951]
ENSG00000187010,9606.ENSP00000339577,False,True,RHD,protein_coding,Rh blood group D antigen [Source:HGNC Symbol;Acc:HGNC:10009]
ENSG00000187051,9606.ENSP00000333948,False,True,RPS19BP1,protein_coding,ribosomal protein S19 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28749]
ENSG00000187068,9606.ENSP00000334974,False,True,C3orf70,protein_coding,chromosome 3 open reading frame 70 [Source:HGNC Symbol;Acc:HGNC:33731]
ENSG00000187151,9606.ENSP00000335255,False,True,ANGPTL5,protein_coding,angiopoietin like 5 [Source:HGNC Symbol;Acc:HGNC:19705]
ENSG00000187240,9606.ENSP00000381167,False,True,DYNC2H1,protein_coding,dynein cytoplasmic 2 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2962]
ENSG00000187372,9606.ENSP00000345491,False,True,PCDHB13,protein_coding,protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]
ENSG00000187475,9606.ENSP00000341214,False,True,HIST1H1T,protein_coding,histone cluster 1 H1 family member t [Source:HGNC Symbol;Acc:HGNC:4720]
ENSG00000187492,9606.ENSP00000391409,True,True,CDHR4,protein_coding,cadherin related family member 4 [Source:HGNC Symbol;Acc:HGNC:34527]
ENSG00000187522,9606.ENSP00000367623,False,True,HSPA14,protein_coding,heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]
ENSG00000187535,9606.ENSP00000406012,True,True,IFT140,protein_coding,intraflagellar transport 140 [Source:HGNC Symbol;Acc:HGNC:29077]
ENSG00000187676,9606.ENSP00000343002,False,True,B3GLCT,protein_coding,beta 3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20207]
ENSG00000187713,9606.ENSP00000375053,True,True,TMEM203,protein_coding,transmembrane protein 203 [Source:HGNC Symbol;Acc:HGNC:28217]
ENSG00000188171,9606.ENSP00000469958,False,True,ZNF626,protein_coding,zinc finger protein 626 [Source:HGNC Symbol;Acc:HGNC:30461]
ENSG00000188175,9606.ENSP00000390204,False,True,HEPACAM2,protein_coding,HEPACAM family member 2 [Source:HGNC Symbol;Acc:HGNC:27364]
ENSG00000188219,9606.ENSP00000439189,False,True,POTEE,protein_coding,POTE ankyrin domain family member E [Source:HGNC Symbol;Acc:HGNC:33895]
ENSG00000188321,9606.ENSP00000468153,False,True,ZNF559,protein_coding,zinc finger protein 559 [Source:HGNC Symbol;Acc:HGNC:28197]
ENSG00000188385,9606.ENSP00000298622,False,True,JAKMIP3,protein_coding,Janus kinase and microtubule interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23523]
ENSG00000188486,9606.ENSP00000434024,True,False,H2AFX,protein_coding,H2A histone family member X [Source:HGNC Symbol;Acc:HGNC:4739]
ENSG00000188612,9606.ENSP00000405965,True,False,SUMO2,protein_coding,small ubiquitin like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]
ENSG00000188730,9606.ENSP00000341819,True,False,VWC2,protein_coding,von Willebrand factor C domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30200]
ENSG00000188869,9606.ENSP00000352413,True,True,TMC3,protein_coding,transmembrane channel like 3 [Source:HGNC Symbol;Acc:HGNC:22995]
ENSG00000188895,9606.ENSP00000462945,False,True,MSL1,protein_coding,MSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:27905]
ENSG00000188921,9606.ENSP00000419503,False,True,HACD4,protein_coding,3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]
ENSG00000188938,9606.ENSP00000364561,False,True,FAM120AOS,protein_coding,family with sequence similarity 120A opposite strand [Source:HGNC Symbol;Acc:HGNC:23389]
ENSG00000188958,9606.ENSP00000340526,False,True,UTS2B,protein_coding,urotensin 2B [Source:HGNC Symbol;Acc:HGNC:30894]
ENSG00000189050,9606.ENSP00000304670,True,False,RNFT1,protein_coding,"ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]"
ENSG00000189306,9606.ENSP00000321449,False,True,RRP7A,protein_coding,ribosomal RNA processing 7 homolog A [Source:HGNC Symbol;Acc:HGNC:24286]
ENSG00000189339,9606.ENSP00000481694,False,True,SLC35E2B,protein_coding,solute carrier family 35 member E2B [Source:HGNC Symbol;Acc:HGNC:33941]
ENSG00000196072,9606.ENSP00000359398,False,True,BLOC1S2,protein_coding,biogenesis of lysosomal organelles complex 1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:20984]
ENSG00000196155,9606.ENSP00000353646,True,False,PLEKHG4,protein_coding,pleckstrin homology and RhoGEF domain containing G4 [Source:HGNC Symbol;Acc:HGNC:24501]
ENSG00000196177,9606.ENSP00000357873,False,True,ACADSB,protein_coding,acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]
ENSG00000196227,9606.ENSP00000351040,False,True,FAM217B,protein_coding,family with sequence similarity 217 member B [Source:HGNC Symbol;Acc:HGNC:16170]
ENSG00000196242,9606.ENSP00000355443,False,True,OR2C3,protein_coding,olfactory receptor family 2 subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:15005]
ENSG00000196268,9606.ENSP00000376110,False,True,ZNF493,protein_coding,zinc finger protein 493 [Source:HGNC Symbol;Acc:HGNC:23708]
ENSG00000196312,9606.ENSP00000473444,False,True,MFSD14C,protein_coding,major facilitator superfamily domain containing 14C [Source:HGNC Symbol;Acc:HGNC:23672]
ENSG00000196335,9606.ENSP00000348132,False,True,STK31,protein_coding,serine/threonine kinase 31 [Source:HGNC Symbol;Acc:HGNC:11407]
ENSG00000196371,9606.ENSP00000351602,False,True,FUT4,protein_coding,fucosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:4015]
ENSG00000196391,9606.ENSP00000346348,True,False,ZNF774,protein_coding,zinc finger protein 774 [Source:HGNC Symbol;Acc:HGNC:33108]
ENSG00000196396,9606.ENSP00000360683,False,True,PTPN1,protein_coding,protein tyrosine phosphatase non-receptor type 1 [Source:HGNC Symbol;Acc:HGNC:9642]
ENSG00000196405,9606.ENSP00000376652,False,True,EVL,protein_coding,Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234]
ENSG00000196419,9606.ENSP00000352257,False,True,XRCC6,protein_coding,X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055]
ENSG00000196449,9606.ENSP00000362135,False,True,YRDC,protein_coding,yrdC N6-threonylcarbamoyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:28905]
ENSG00000196511,9606.ENSP00000353165,False,True,TPK1,protein_coding,thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358]
ENSG00000196547,9606.ENSP00000452948,False,True,MAN2A2,protein_coding,mannosidase alpha class 2A member 2 [Source:HGNC Symbol;Acc:HGNC:6825]
ENSG00000196604,9606.ENSP00000350052,True,True,POTEF,protein_coding,POTE ankyrin domain family member F [Source:HGNC Symbol;Acc:HGNC:33905]
ENSG00000196605,9606.ENSP00000380999,True,False,ZNF846,protein_coding,zinc finger protein 846 [Source:HGNC Symbol;Acc:HGNC:27260]
ENSG00000196646,9606.ENSP00000344162,False,True,ZNF136,protein_coding,zinc finger protein 136 [Source:HGNC Symbol;Acc:HGNC:12920]
ENSG00000196652,9606.ENSP00000377725,True,True,ZKSCAN5,protein_coding,zinc finger with KRAB and SCAN domains 5 [Source:HGNC Symbol;Acc:HGNC:12867]
ENSG00000196693,9606.ENSP00000352444,False,True,ZNF33B,protein_coding,zinc finger protein 33B [Source:HGNC Symbol;Acc:HGNC:13097]
ENSG00000196700,9606.ENSP00000393795,False,True,ZNF512B,protein_coding,zinc finger protein 512B [Source:HGNC Symbol;Acc:HGNC:29212]
ENSG00000196705,9606.ENSP00000308578,False,True,ZNF431,protein_coding,zinc finger protein 431 [Source:HGNC Symbol;Acc:HGNC:20809]
ENSG00000196715,9606.ENSP00000403077,False,True,VKORC1L1,protein_coding,vitamin K epoxide reductase complex subunit 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21492]
ENSG00000196724,9606.ENSP00000379451,False,True,ZNF418,protein_coding,zinc finger protein 418 [Source:HGNC Symbol;Acc:HGNC:20647]
ENSG00000196814,9606.ENSP00000354772,False,True,MVB12B,protein_coding,multivesicular body subunit 12B [Source:HGNC Symbol;Acc:HGNC:23368]
ENSG00000196834,9606.ENSP00000392718,True,True,POTEI,protein_coding,POTE ankyrin domain family member I [Source:HGNC Symbol;Acc:HGNC:37093]
ENSG00000196839,9606.ENSP00000361965,False,True,ADA,protein_coding,adenosine deaminase [Source:HGNC Symbol;Acc:HGNC:186]
ENSG00000196865,9606.ENSP00000358307,False,True,NHLRC2,protein_coding,NHL repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:24731]
ENSG00000196876,9606.ENSP00000346534,False,True,SCN8A,protein_coding,sodium voltage-gated channel alpha subunit 8 [Source:HGNC Symbol;Acc:HGNC:10596]
ENSG00000196912,9606.ENSP00000481149,True,True,ANKRD36B,protein_coding,ankyrin repeat domain 36B [Source:HGNC Symbol;Acc:HGNC:29333]
ENSG00000196975,9606.ENSP00000377833,True,True,ANXA4,protein_coding,annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]
ENSG00000197037,9606.ENSP00000377708,False,True,ZSCAN25,protein_coding,zinc finger and SCAN domain containing 25 [Source:HGNC Symbol;Acc:HGNC:21961]
ENSG00000197046,9606.ENSP00000374125,False,True,SIGLEC15,protein_coding,sialic acid binding Ig like lectin 15 [Source:HGNC Symbol;Acc:HGNC:27596]
ENSG00000197070,9606.ENSP00000360475,False,True,ARRDC1,protein_coding,arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633]
ENSG00000197077,9606.ENSP00000351207,False,True,KIAA1671,protein_coding,KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]
ENSG00000197177,9606.ENSP00000376384,True,True,ADGRA1,protein_coding,adhesion G protein-coupled receptor A1 [Source:HGNC Symbol;Acc:HGNC:13838]
ENSG00000197181,9606.ENSP00000349208,False,True,PIWIL2,protein_coding,piwi like RNA-mediated gene silencing 2 [Source:HGNC Symbol;Acc:HGNC:17644]
ENSG00000197302,9606.ENSP00000319222,False,True,ZNF720,protein_coding,zinc finger protein 720 [Source:NCBI gene;Acc:124411]
ENSG00000197312,9606.ENSP00000417748,False,True,DDI2,protein_coding,DNA damage inducible 1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:24578]
ENSG00000197375,9606.ENSP00000245407,False,True,SLC22A5,protein_coding,solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]
ENSG00000197437,9606.ENSP00000352717,False,True,OR13G1,protein_coding,olfactory receptor family 13 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:14999]
ENSG00000197451,9606.ENSP00000351108,False,True,HNRNPAB,protein_coding,heterogeneous nuclear ribonucleoprotein A/B [Source:HGNC Symbol;Acc:HGNC:5034]
ENSG00000197479,9606.ENSP00000346802,True,True,PCDHB11,protein_coding,protocadherin beta 11 [Source:HGNC Symbol;Acc:HGNC:8682]
ENSG00000197557,9606.ENSP00000347915,False,True,TTC30A,protein_coding,tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853]
ENSG00000197603,9606.ENSP00000389014,False,True,CPLANE1,protein_coding,ciliogenesis and planar polarity effector 1 [Source:HGNC Symbol;Acc:HGNC:25801]
ENSG00000197619,9606.ENSP00000471549,False,True,ZNF615,protein_coding,zinc finger protein 615 [Source:HGNC Symbol;Acc:HGNC:24740]
ENSG00000197714,9606.ENSP00000353491,False,True,ZNF460,protein_coding,zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628]
ENSG00000197763,9606.ENSP00000373066,False,True,TXNRD3,protein_coding,thioredoxin reductase 3 [Source:HGNC Symbol;Acc:HGNC:20667]
ENSG00000197776,9606.ENSP00000352282,False,True,KLHDC1,protein_coding,kelch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19836]
ENSG00000197798,9606.ENSP00000433343,False,True,FAM118B,protein_coding,family with sequence similarity 118 member B [Source:HGNC Symbol;Acc:HGNC:26110]
ENSG00000197818,9606.ENSP00000416418,False,True,SLC9A8,protein_coding,solute carrier family 9 member A8 [Source:HGNC Symbol;Acc:HGNC:20728]
ENSG00000197948,9606.ENSP00000399259,False,True,FCHSD1,protein_coding,FCH and double SH3 domains 1 [Source:HGNC Symbol;Acc:HGNC:25463]
ENSG00000197977,9606.ENSP00000346693,False,True,ELOVL2,protein_coding,ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416]
ENSG00000198001,9606.ENSP00000390651,False,True,IRAK4,protein_coding,interleukin 1 receptor associated kinase 4 [Source:HGNC Symbol;Acc:HGNC:17967]
ENSG00000198033,9606.ENSP00000382982,True,False,TUBA3C,protein_coding,tubulin alpha 3c [Source:HGNC Symbol;Acc:HGNC:12408]
ENSG00000198042,9606.ENSP00000353246,False,True,MAK16,protein_coding,MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]
ENSG00000198054,9606.ENSP00000350336,True,False,DSCR8,lncRNA,Down syndrome critical region 8 [Source:HGNC Symbol;Acc:HGNC:16707]
ENSG00000198056,9606.ENSP00000350491,False,True,PRIM1,protein_coding,DNA primase subunit 1 [Source:HGNC Symbol;Acc:HGNC:9369]
ENSG00000198089,9606.ENSP00000383145,False,True,SFI1,protein_coding,SFI1 centrin binding protein [Source:HGNC Symbol;Acc:HGNC:29064]
ENSG00000198105,9606.ENSP00000379208,False,True,ZNF248,protein_coding,zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]
ENSG00000198131,9606.ENSP00000269829,True,False,ZNF544,protein_coding,zinc finger protein 544 [Source:HGNC Symbol;Acc:HGNC:16759]
ENSG00000198176,9606.ENSP00000364519,False,True,TFDP1,protein_coding,transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749]
ENSG00000198185,9606.ENSP00000255129,False,True,ZNF334,protein_coding,zinc finger protein 334 [Source:HGNC Symbol;Acc:HGNC:15806]
ENSG00000198231,9606.ENSP00000464050,False,True,DDX42,protein_coding,DEAD-box helicase 42 [Source:HGNC Symbol;Acc:HGNC:18676]
ENSG00000198286,9606.ENSP00000380150,False,True,CARD11,protein_coding,caspase recruitment domain family member 11 [Source:HGNC Symbol;Acc:HGNC:16393]
ENSG00000198355,9606.ENSP00000353824,False,True,PIM3,protein_coding,"Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]"
ENSG00000198393,9606.ENSP00000333725,False,True,ZNF26,protein_coding,zinc finger protein 26 [Source:HGNC Symbol;Acc:HGNC:13053]
ENSG00000198399,9606.ENSP00000347244,False,True,ITSN2,protein_coding,intersectin 2 [Source:HGNC Symbol;Acc:HGNC:6184]
ENSG00000198464,9606.ENSP00000471754,False,True,ZNF480,protein_coding,zinc finger protein 480 [Source:HGNC Symbol;Acc:HGNC:23305]
ENSG00000198542,9606.ENSP00000365351,False,True,ITGBL1,protein_coding,integrin subunit beta like 1 [Source:HGNC Symbol;Acc:HGNC:6164]
ENSG00000198546,9606.ENSP00000355251,False,True,ZNF511,protein_coding,zinc finger protein 511 [Source:HGNC Symbol;Acc:HGNC:28445]
ENSG00000198642,9606.ENSP00000351933,False,True,KLHL9,protein_coding,kelch like family member 9 [Source:HGNC Symbol;Acc:HGNC:18732]
ENSG00000198680,9606.ENSP00000350716,False,True,TUSC1,protein_coding,tumor suppressor candidate 1 [Source:HGNC Symbol;Acc:HGNC:31010]
