id_gene,id_string,gene,Middle_vs_Apical,Basal_vs_Middle,logCPM_MiddleApical,logFC_MiddleApical,FDR_MiddleApical,logCPM_BasalMiddle,logFC_BasalMiddle,FDR_BasalMiddle,biotype,Stock Number,Transgene,status,FT1 eggs,FT1 hatched,FT2 eggs,FT2 hatched,FT3 eggs,FT3 hatched,FT4 eggs,FT4 hatched,Recorded cellular phenotype,Previously known to affect male fertility/sperm cells,Function,Previous ref to RNAi working,Other species infertility phenotype?,Flybase link,id_gene_HS,id_gene_MM,gene_HS,gene_MM
FBgn0039877,7227.FBpp0300203,Mccc1,True,True,3.21847352587273,0.261879172193912,0.385213842907318,2.88301223668335,-0.267594780598988,0.680301381873084,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000078070,ENSMUSG00000027709,MCCC1,Mccc1
FBgn0039887,7227.FBpp0085232,CG2053,True,True,6.69579047571408,0.6868270506179361,3.39708171821177e-10,6.4209957934793,-0.47723267794774504,0.00978576707424718,protein_coding,67988,P{TRiP.HMS05851}attP40,Pending,,,,,,,,,,No,Unknown.,No ,, http://flybase.org/reports/FBgn0039887,ENSG00000144580,ENSMUSG00000026174,CNOT9,Cnot9
FBgn0039936,7227.FBpp0290107,Gyf,True,True,6.759415170246591,-0.56887728042241,1.47038377585795e-07,6.04832331658656,-0.0563112853422226,0.8650226390618371,protein_coding,28896,P{TRiP.HM05106}attP2,Crossed 11/11,,,,,,,,,,No,"Protein that is necessary for maintenance of neuromuscular homeostasis. It regulates protein translation, insulin/IGF signaling pathway and autophagy.",No ,, http://flybase.org/reports/FBgn0039936,ENSG00000146830,ENSMUSG00000029714,GIGYF1,Gigyf1
FBgn0039943,7227.FBpp0112453,CG17168,True,True,2.581671541964,-1.5201121095441499,0.000123031112809242,1.3773648401507,0.359591318945235,0.7168985996169649,protein_coding,55703,P{TRiP.HMC03926}attP40,Pending,,,,,,,,,,No,Unknown (predicted mRNA binding).,Yes ,, http://flybase.org/reports/FBgn0039943,ENSG00000163877,ENSMUSG00000050213,SNIP1,Snip1
FBgn0040011,7227.FBpp0110594,Slmap,True,True,9.51071933062927,0.547534228139301,5.273356730547679e-09,9.33187588089458,-0.120885678946827,0.47939880212519803,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000163681,ENSMUSG00000021870,SLMAP,Slmap
FBgn0040022,7227.FBpp0291454,Set1,True,True,4.962511914238191,-1.361682755061,1.39671216552523e-15,3.81130036889374,0.18174415775900601,0.7355060214645072,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000099381,ENSMUSG00000038384,SETD1A,Setd1b
FBgn0040075,7227.FBpp0074756,rept,True,True,7.76186976791266,-0.9650730255921641,6.4068559707274575e-22,6.442276137833098,-0.925503458492461,4.1341457670047997e-08,protein_coding,v103483,P{KK105732}VIE-260B,Screened,13.0,0.0,29.0,0.0,18.0,0.0,19.0,0.0,No sperm. Individualization defect.,No,histone acetyltransferase,Yes ,,http://flybase.org/reports/FBgn0040075,ENSG00000183207,ENSMUSG00000003868,RUVBL2,Ruvbl2
FBgn0040087,7227.FBpp0071045,p115,True,True,4.36561342641538,-0.959470298569027,1.78586765441422e-06,3.62850139082309,0.422929017406459,0.35396547762114794,protein_coding,v103350,P{KK100066}VIE-260B,Pending,,,,,,,,,,No,Key protein of the early secretory pathway where it interacts with the Product of GM130 and Rab proteins. p115 depletion from S2 cells leads to a fragmentation of the Golgi but without impairing transport efficiency.,Yes ,,http://flybase.org/reports/FBgn0040087,ENSG00000138768,ENSMUSG00000029407,USO1,Uso1
FBgn0040228,7227.FBpp0080255,DCTN5-p25,True,True,4.3342946622268395,-0.5867950007358821,0.00454294760735859,3.50110860547912,-0.282334512686719,0.5958218450264631,protein_coding,v8057,P{GD3469}v8057,Screened,21.0,17.0,19.0,13.0,16.0,16.0,30.0,30.0,,Yes. Male sterility (http://flybase.org/reports/FBrf0209649.html),Motor protein involved in spermatogenesis (also contributes to the dendritic restriction of the product of Dscam1).,Yes ,,http://flybase.org/reports/FBgn0040228,ENSG00000166847,ENSMUSG00000030868,DCTN5,Dctn5
FBgn0040285,7227.FBpp0073895,Scamp,True,True,4.41563862931072,-0.5068132071696211,0.01431514941817,4.21656351369679,0.867857471655183,0.00938748425026103,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000085365,ENSMUSG00000028049,SCAMP1,Scamp3
FBgn0040298,7227.FBpp0076824,Myt1,True,True,3.54374976523427,-1.5507195210179299,5.58709645544677e-09,2.17519525149788,-0.018549397717358997,0.9860567060903779,protein_coding,35312,P{TRiP.GL00216}attP2,Ordered,,,,,,,,,,Yes. Premeiotic defects (https://www.molbiolcell.org/doi/10.1091/mbc.E16-02-0104),Protein serine/threonine/tyrosine kinase activity.,Yes ,, http://flybase.org/reports/FBgn0040298,ENSG00000127564,ENSMUSG00000023908,PKMYT1,Pkmyt1
FBgn0040634,7227.FBpp0077904,CG4186,True,True,3.57002741878016,0.23459805637348802,0.465189226232514,2.99888074103968,-0.8604715371196501,0.0777375471301246,protein_coding,v106778,P{KK108823}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,,http://flybase.org/reports/FBgn0040634,ENSG00000170791,ENSMUSG00000042198,CHCHD7,Chchd7
FBgn0040696,7227.FBpp0073074,CG18675,True,True,6.65898299654385,0.490150285650693,1.00927956760733e-05,6.4337866698424016,-0.184399919550895,0.431776211145546,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000159079,ENSMUSG00000022972,CFAP298,Cfap298
FBgn0040918,7227.FBpp0070899,schlank,True,True,5.48032872641436,-2.02253598206347,1.35045817269183e-34,4.11410650661223,0.699313637640074,0.0776877666537375,protein_coding,v109418,P{KK108152}VIE-260B,Screened,25.0,0.0,27.0,0.0,28.0,0.0,30.0,0.0,No sperm. Individualization defect.,No,essential for ceramide synthesis and modulates triacylglycerol levels and transcriptional expression of body fat metabolism regulators,Yes ,,http://flybase.org/reports/FBgn0040918,ENSG00000139624,"ENSMUSG00000015714,ENSMUSG00000023021",CERS5,"Cers2,Cers5"
FBgn0040929,7227.FBpp0071173,CG12659,True,True,2.3471562038332703,-0.320559850864602,0.45252213985569395,1.85001537545222,0.0500366623464169,0.964517196466821,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000153391,ENSMUSG00000047989,INO80C,Ino80c
FBgn0041087,7227.FBpp0087590,wun2,True,True,3.8964855474159403,0.475928489198924,0.0357086291690208,3.45761467357126,-0.800690287829775,0.0539498709220401,protein_coding,v4176,P{GD1900}v4176,Screened,6.0,0.0,19.0,0.0,9.0,0.0,32.0,0.0,No sperm. Defective spermatogenesis from the meiotic domain onwards.,Yes. Affects early germ cell migration (https://dev.biologists.org/content/128/6/983.long),"Lipid phosphate phosphatase, an enzyme with an active site predicted to face extracellularly. It is required for germ cell migration and survival, acting partially redundantly with its paralog wun.",Yes ,,http://flybase.org/reports/FBgn0041087,ENSG00000067113,ENSMUSG00000021759,PLPP1,Plpp1
FBgn0041094,7227.FBpp0075899,scyl,True,True,4.77599960629971,-0.8175919168230799,1.4756570710819e-05,4.5464299946452815,1.14762264982971,0.00586412349425007,protein_coding,v25504,P{GD9925}v25504/CyO,Screened,26.0,21.0,26.0,23.0,30.0,23.0,30.0,26.0,,No,Unknown.,No ,,http://flybase.org/reports/FBgn0041094,ENSG00000145358,ENSMUSG00000046818,DDIT4L,Ddit4l
FBgn0041164,7227.FBpp0100102,armi,True,True,6.449199586415629,-0.667335493553449,9.13915931092093e-09,5.61249661433034,-0.18246096108472398,0.556048761783759,protein_coding,31604,P{TRiP.JF01388}attP2,Screened,11.0,2.0,17.0,15.0,27.0,15.0,25.0,12.0,Morphologically normal testis.,Yes. Defects in small RNA pathways (https://www.sciencedirect.com/science/article/pii/S0092867404002181?via%3Dihub),RNA helicase,No ,Mouse infertility. Meiotic arrest (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2900665/), http://flybase.org/reports/FBgn0041164,ENSG00000073146,ENSMUSG00000015365,MOV10L1,Mov10l1
FBgn0041604,7227.FBpp0075431,dlp,True,True,3.93364155440476,0.47390338962907597,0.0369216212951354,3.9772983667366,0.34418163379098304,0.4317694736765321,protein_coding,v10298,P{GD3592}v10298/TM3,Screened,28.0,26.0,30.0,26.0,26.0,25.0,30.0,29.0,,No,Glypican that regulates the signaling strength and range of the morphogens encoded by hh and wg (hedgehog family protein binding and Wnt-protein binding).,Yes ,,http://flybase.org/reports/FBgn0041604,ENSG00000213420,"ENSMUSG00000031119,ENSMUSG00000029510",GPC2,"Gpc4,Gpc2"
FBgn0043456,7227.FBpp0292905,CG4747,True,True,5.91369891161276,-2.89576509968877,2.088696554680649e-82,3.6278379262127998,0.352159408853269,0.46521669263792703,protein_coding,33696,P{TRiP.HMS00568}attP2,Ordered,,,,,,,,,,No,"Putative H3K36me3 binding protein, which binds active gene bodies.",No ,, http://flybase.org/reports/FBgn0043456,ENSG00000140632,ENSMUSG00000022536,GLYR1,Glyr1
FBgn0045073,7227.FBpp0073955,Stim,True,True,6.7792993222158895,-0.0823895623010152,0.4840624941850471,6.30780497451897,-0.128846310492617,0.628828805015437,protein_coding,27263,P{TRiP.JF02567}attP2,Crossed 11/11,,,,,,,,,,No,"Endomasplic reticulum-membrane protein that is an essential component of the store-operated calcium entry mechanism, which in neurons regulates flight.",Yes ,, http://flybase.org/reports/FBgn0045073,ENSG00000109689,ENSMUSG00000030987,STIM2,Stim1
FBgn0045862,7227.FBpp0084591,btz,True,True,4.78102168355503,-1.60497816859216,6.348085172601861e-17,3.09572004792942,-0.631892643288788,0.215375862204199,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000108349,ENSMUSG00000078676,CASC3,Casc3
FBgn0046692,7227.FBpp0110403,Stlk,True,True,3.9732588504394095,-0.169656983963085,0.50532389842283,3.49484203386633,-0.0556237916289,0.9395106483372792,protein_coding,34620,P{TRiP.HMS01295}attP2,Ordered,,,,,,,,,,No,Unknown (predicted ATP binding).,Yes ,, http://flybase.org/reports/FBgn0046692,ENSG00000266173,ENSMUSG00000069631,STRADA,Strada
FBgn0050156,7227.FBpp0085515,CG30156,True,True,8.137502512764339,0.897092843837305,3.185101751443449e-21,8.16683911097595,0.0264130710974245,0.913239700655168,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000164031,ENSMUSG00000074212,DNAJB14,Dnajb14
FBgn0050291,7227.FBpp0071478,CG30291,True,True,4.7432669865339605,-2.40685331728069,1.0008247558974598e-33,2.8176386031799705,0.32939997872627697,0.642162404650419,protein_coding,v21120,P{GD10038}v21120,Pending,,,,,,,,,,No,Unknown (belongs to the CDK5RAP3 family). ,Yes ,,http://flybase.org/reports/FBgn0050291,ENSG00000108465,ENSMUSG00000018669,CDK5RAP3,Cdk5rap3
FBgn0050338,7227.FBpp0087616,CG30338,True,True,3.42060196493909,0.163091859082399,0.5815361064780129,3.20666061344277,0.0973132702400662,0.8891577775874899,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000156253,ENSMUSG00000041079,RWDD2B,Rwdd2b
FBgn0050410,7227.FBpp0296955,Rpi,True,True,6.18295067696092,0.00338709780770225,0.980639972482297,5.61588275675338,-0.448466093247986,0.0501607985993711,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000153574,ENSMUSG00000053604,RPIA,Rpia
FBgn0050423,7227.FBpp0304283,CG30423,True,True,4.93383401518465,0.208919260854215,0.244485261048393,4.84393505849759,0.32251045832821196,0.318531121130834,protein_coding,62369,P{TRiP.HMJ23764}attP40,Pending,,,,,,,,,,No,Unknown (predicted signaling receptor binding).,No ,, http://flybase.org/reports/FBgn0050423,ENSG00000213625,ENSMUSG00000031513,LEPROT,Leprotl1
FBgn0050456,7227.FBpp0271844,CG30456,True,True,3.59752026207621,-1.01706933869939,7.873757068405942e-05,2.70350250203983,0.26150436888988,0.711920868604825,protein_coding,34380,P{TRiP.HMS01370}attP2,Ordered,,,,,,,,,,No,Unknown (predicted Rho guanyl-nucleotide exchange factor activity).,No ,, http://flybase.org/reports/FBgn0050456,"ENSG00000153404,ENSG00000196155",ENSMUSG00000014782,"PLEKHG4B,PLEKHG4",Plekhg4
FBgn0051092,7227.FBpp0112298,LpR2,True,True,3.92549078592559,-0.0901672040095714,0.738857585199841,3.86895914583081,0.707477487012078,0.0749946890288555,protein_coding,31150,P{TRiP.JF01627}attP2,Crossed 11/11,,,,,,,,,,No,Transmembrane receptor.,No ,, http://flybase.org/reports/FBgn0051092,"ENSG00000157193,ENSG00000134569",ENSMUSG00000032193,"LRP8,LRP4",Ldlr
FBgn0051211,7227.FBpp0081954,CG31211,True,True,6.04638973480373,-1.56347684280376,7.11784257731884e-32,4.45375715290397,-0.4994955591931901,0.129190618179169,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000132424,ENSMUSG00000028248,PNISR,Pnisr
FBgn0051213,7227.FBpp0083233,CG31213,True,True,7.325648632182701,0.2683654910400161,0.00979396912160368,6.81933455187611,-0.607166852244918,0.000100757042682035,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000154265,"ENSMUSG00000015243,ENSMUSG00000024130,ENSMUSG00000018800",ABCA5,"Abca1,Abca3,Abca5"
FBgn0051320,7227.FBpp0082402,HEATR2,True,True,7.58776918147656,-0.15013789252718202,0.17098842597772698,6.790032513965138,-0.827260643056691,1.82599543304813e-07,protein_coding,v106702,P{KK102625}VIE-260B,Pending,,,,,,,,,,"Yes. Defective cilia, spermiogenesis defect (https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1004577)",Unknown (predicted dynein intermediate chain binding).,Yes ,,http://flybase.org/reports/FBgn0051320,ENSG00000164818,ENSMUSG00000025857,DNAAF5,Dnaaf5
FBgn0051522,7227.FBpp0297436,CG31522,True,True,2.22674616917134,0.0342607005313429,0.936613773381485,2.35985473010036,0.9684156416865192,0.0983682635931412,protein_coding,38952,P{TRiP.HMS01866}attP2,Pending,,,,,,,,,,No,Unknown (predicted fatty acid elongase activity).,No ,, http://flybase.org/reports/FBgn0051522,ENSG00000066322,ENSMUSG00000006390,ELOVL1,Elovl1
FBgn0051523,7227.FBpp0078575,CG31523,True,True,8.56146771852787,0.844661954303246,3.6492704402166285e-19,8.53143461423099,-0.0511748782226976,0.813138671172107,protein_coding,v45226,P{GD4631}v45226,Pending,,,,,,,,,,No,Unknown (predicted fatty acid elongase activity).,Yes ,,http://flybase.org/reports/FBgn0051523,ENSG00000066322,ENSMUSG00000006390,ELOVL1,Elovl1
FBgn0051619,7227.FBpp0110259,nolo,True,True,4.36089367361414,0.319146003175563,0.120876287560644,3.89765933976319,-0.645143481751589,0.0891668941167135,protein_coding,55296,P{TRiP.HMC03983}attP2,Pending,,,,,,,,,,No,Protein involved in ventral cord development.,No ,, http://flybase.org/reports/FBgn0051619,ENSG00000178031,ENSMUSG00000066113,ADAMTSL1,Adamtsl1
FBgn0051648,7227.FBpp0078731,CG31648,True,True,3.51323074814307,-1.08655617269939,5.0934580847648703e-05,2.19474286166083,-0.70794608750238,0.26292684789518,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000166260,ENSMUSG00000020544,COX11,Cox11
FBgn0051864,7227.FBpp0302821,Qtzl,True,False,1.2537898536273702,-1.5587158540526205,0.00502607802192987,,,,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000244005,ENSMUSG00000027618,NFS1,Nfs1
FBgn0051961,7227.FBpp0077173,TBCC,True,True,3.7873471925248894,-1.53936533165212,4.20351931692258e-10,2.1196490478916,-0.7996816733624169,0.20949099417130998,protein_coding,v29359,P{GD14747}v29359,Pending,,,,,,,,,,No,Unknown (predicted tubulin binding).,Yes ,,http://flybase.org/reports/FBgn0051961,ENSG00000124659,ENSMUSG00000036430,TBCC,Tbcc
FBgn0051989,7227.FBpp0078730,Cap-D3,True,True,4.14829721151791,0.261288206625732,0.231919770340496,3.82989460290398,-0.221610353269248,0.6729947667881561,protein_coding,v9402,P{GD913}v9402/TM3,Pending,,,,,,,,,,Yes. Meiotic defects (https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1000228),Chromatin binding (predicted methylated histone binding).,Yes ,,http://flybase.org/reports/FBgn0051989,ENSG00000151503,ENSMUSG00000035024,NCAPD3,Ncapd3
FBgn0052006,7227.FBpp0088237,CG32006,True,True,3.6533065482267695,-0.812698534541344,0.0333250681745823,2.87858007772242,0.361163893519557,0.6896847804568531,protein_coding,v47024,P{GD10430}v47024/TM3,Pending,,,,,,,,,,No,"Unknown (predicted DNA-binding transcription factor activity, RNA polymerase II-specific and sequence-specific DNA binding).",Yes  ,,http://flybase.org/reports/FBgn0052006,ENSG00000129654,ENSMUSG00000034227,FOXJ1,Foxj1
FBgn0052110,7227.FBpp0075663,CG32110,True,True,5.73208051054899,-0.7703253544073159,7.29023715002731e-08,4.52839485874493,-0.98630839151731,0.000536616858122666,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000079387,ENSMUSG00000033075,SENP1,Senp1
FBgn0052373,7227.FBpp0076517,CG32373,True,True,3.50320798445807,0.902773965507587,0.000457492148634987,3.44327795178652,-0.31550626592237296,0.55389027052739,protein_coding,v101586,P{KK103913}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted calcium ion binding).,Yes ,,http://flybase.org/reports/FBgn0052373,ENSG00000138829,ENSMUSG00000024598,FBN2,Fbn2
FBgn0052626,7227.FBpp0292384,AMPdeam,True,True,7.27434896564029,0.7632618138850451,3.579065562898581e-14,7.25176088860482,0.017000203620822,0.9538656419806321,protein_coding,v29873,P{GD15312}v29873,Pending,,,,,,,,,,No,AMP deaminase.,Yes ,,http://flybase.org/reports/FBgn0052626,ENSG00000116337,ENSMUSG00000027889,AMPD2,Ampd2
FBgn0052666,7227.FBpp0073356,Drak,True,True,3.1998029239689703,-0.249682916065455,0.42588703195773403,3.42297783418311,1.29604042063316,0.000756252197586492,protein_coding,36055,P{TRiP.GL00087}attP2,Ordered,,,,,,,,,,No,Protein serine/threonine kinase belonging to the Death-associated protein kinase family. It promotes phosphorylation of the product of sqh at sites known to stimulate actomyosin contractility.,Yes ,, http://flybase.org/reports/FBgn0052666,ENSG00000081320,ENSMUSG00000026094,STK17B,Stk17b
FBgn0052670,7227.FBpp0073257,Rab9Fb,True,True,4.2193486292769,0.31368763510140096,0.13911267468072194,3.9265691838161403,-0.194282465462164,0.701426345881222,protein_coding,34374,P{TRiP.HMS01364}attP2,Ordered,,,,,,,,,,No,Unknown (predicted GTPase activity).,No ,, http://flybase.org/reports/FBgn0052670,ENSG00000174903,ENSMUSG00000024870,RAB1B,Rab1b
FBgn0052671,7227.FBpp0073258,Rab9Fa,True,False,1.2275768570795802,-1.20096365133917,0.0288473240818525,,,,protein_coding,v109230,P{KK116172}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted GTPase activity).,No ,,http://flybase.org/reports/FBgn0052671,ENSG00000174903,ENSMUSG00000024870,RAB1B,Rab1b
FBgn0052673,7227.FBpp0071434,Rab9E,True,False,1.9559597920605096,-2.1241435112764098,9.19930500275689e-06,,,,protein_coding,in-house line,-,Pending,,,,,,,,,,No,Predicted to have GTPase activity,-,, http://flybase.org/reports/FBgn0052673,ENSG00000174903,ENSMUSG00000024870,RAB1B,Rab1b
FBgn0052687,7227.FBpp0071392,CG32687,True,True,1.9789895560135904,0.382777232784575,0.37722263535217204,2.55426870534066,1.47605789153934,0.0255504082612604,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000163428,ENSMUSG00000034158,LRRC58,Lrrc58
FBgn0053002,7227.FBpp0077141,mRpL27,True,True,3.75120351974903,-0.9042122613384399,0.000313674284382472,2.83766933912177,0.0274851451059844,0.975704785640073,protein_coding,v46439,P{GD15985}v46439,Pending,,,,,,,,,,No,Unknown (predicted structural constituent of ribosome).,Yes ,,http://flybase.org/reports/FBgn0053002,ENSG00000108826,ENSMUSG00000024414,MRPL27,Mrpl27
FBgn0053087,7227.FBpp0303798,LRP1,True,True,4.18841095030621,-0.3648646806355739,0.0860450220088855,3.57243098463786,-0.10430625041234197,0.8650226390618371,protein_coding,31151,P{TRiP.JF01628}attP2,Crossed 11/11,,,,,,,,,,No,Unknown (predicted calcium ion binding).,No ,, http://flybase.org/reports/FBgn0053087,"ENSG00000157193,ENSG00000134569",ENSMUSG00000032193,"LRP8,LRP4",Ldlr
FBgn0053196,7227.FBpp0304622,dpy,True,True,3.77543038594246,-0.7472453544174759,0.00169366916040497,2.96406929406255,0.0360996511664764,0.9662443510147459,protein_coding,v25933,P{GD4443}v44029,Screened,16.0,14.0,25.0,25.0,15.0,14.0,21.0,21.0,,No,"Extracellular protein involved in epidermal-cuticle attachment, aposition of wing surfaces and trachea development.",Yes ,,http://flybase.org/reports/FBgn0053196,ENSG00000138829,ENSMUSG00000024598,FBN2,Fbn2
FBgn0053303,7227.FBpp0304506,CG33303,True,True,6.55010561284837,-0.48986099124898,1.79971677706832e-05,5.92165643182112,0.0228798619447227,0.952139509920781,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000163902,ENSMUSG00000030062,RPN1,Rpn1
FBgn0053554,7227.FBpp0085431,Nipped-A,True,True,4.93920452051391,-1.7915162949561299,2.5545116320082398e-15,3.52366863336826,0.29323945342610697,0.590642058475208,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000196367,ENSMUSG00000045482,TRRAP,Trrap
FBgn0058191,7227.FBpp0112547,CG40191,True,True,5.1332076574263095,-1.07612588050373,5.067496180586627e-10,4.4421953001694,0.663959701539298,0.053491302901149,protein_coding,v107687,P{KK113613}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,,http://flybase.org/reports/FBgn0058191,ENSG00000115649,ENSMUSG00000033159,CNPPD1,Cnppd1
FBgn0061469,7227.FBpp0075916,Ube3a,True,True,9.0100249635113,0.554444810875316,4.62643321322596e-09,8.89847633388092,0.011043046154428,0.964848243102871,protein_coding,v45875,P{GD450}v45875,Pending,,,,,,,,,,No,Founding member of the HECT-type ubiquitin E3 ligase family of enzymes. It is involved in the final step of conjugation of ubiquitin to its target substrates. It regulates protein degradation by targeting modified proteins to the proteasome or by regulating the proteasome activity through ubiquitination of its subunits,Yes ,,http://flybase.org/reports/FBgn0061469,ENSG00000165338,ENSMUSG00000041180,HECTD2,Hectd2
FBgn0062411,7227.FBpp0085111,Ctr1C,True,True,5.185239560064621,0.445682652390524,0.004757203187874121,4.8498892125916395,-0.42207015114510404,0.154960815521647,protein_coding,v102136,P{KK110883}VIE-260B,Pending,,,,,,,,,,No,Copper ion transmembrane transporter activity (expressed in the male gonad; maintaines copper delivery during male spermatogenesis when the X chromosome is inactive).,No ,,http://flybase.org/reports/FBgn0062411,ENSG00000136868,ENSMUSG00000066150,SLC31A1,Slc31a1
FBgn0062413,7227.FBpp0300818,Ctr1A,True,True,2.99551876575219,0.760286552704764,0.0122622218830126,4.64268974618866,2.46627763576758,1.79302307039341e-14,protein_coding,v46757,P{GD16726}v46757/TM3,Pending,,,,,,,,,,No,Plasma membrane protein that functions as a copper transporter.,Yes ,,http://flybase.org/reports/FBgn0062413,ENSG00000136868,ENSMUSG00000066150,SLC31A1,Slc31a1
FBgn0062442,7227.FBpp0084774,Cisd2,True,True,5.50344609372585,-1.43624453365045,5.3531398115755e-21,4.02700406333251,-0.459290427673848,0.255641004787689,protein_coding,33749,P{TRiP.HMS01088}attP2,Screened,25.0,25.0,25.0,25.0,26.0,23.0,28.0,28.0,,No,"Unknown (predicted 2 iron, 2 sulfur cluster binding).",No ,, http://flybase.org/reports/FBgn0062442,ENSG00000145354,ENSMUSG00000037710,CISD2,Cisd1
FBgn0066101,7227.FBpp0305397,LpR1,True,True,3.31789966377927,0.351607716429483,0.22972459132838197,2.86482938509821,-0.71437566897689,0.17059647581811202,protein_coding,27249,P{TRiP.JF02551}attP2,Crossed 11/11,,,,,,,,,,No,Transmembrane receptor that regulates immune response by mediating clearance of the protein encoded by nec from the hemolymph.,No ,, http://flybase.org/reports/FBgn0066101,"ENSG00000157193,ENSG00000134569",ENSMUSG00000032193,"LRP8,LRP4",Ldlr
FBgn0067052,7227.FBpp0071419,Rab9D,True,False,1.4928657230917701,-1.3805572612553998,0.0101351115956552,,,,protein_coding,v109376,P{KK115626}VIE-260B,Pending,,,,,,,,,,No,Unknown (GTPase activity).,No ,,http://flybase.org/reports/FBgn0067052,ENSG00000174903,ENSMUSG00000024870,RAB1B,Rab1b
FBgn0082582,7227.FBpp0297625,tmod,True,True,5.71812218287394,-1.71324298258929,1.3831044669543598e-31,4.733078185438269,0.9179784551015,0.00132571805632663,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000128872,"ENSMUSG00000058587,ENSMUSG00000032186",TMOD2,"Tmod3,Tmod2"
FBgn0085370,7227.FBpp0111456,Pde11,True,True,3.8920560240564597,0.0660321140636632,0.794139771276124,3.86875784359683,0.596267586382864,0.134662693615316,protein_coding,v25197,P{GD8930}v25197,Pending,,,,,,,,,,No,"3',5'-cyclic-GMP phosphodiesterase.",Yes  ,,http://flybase.org/reports/FBgn0085370,ENSG00000138735,ENSMUSG00000023868,PDE5A,Pde10a
FBgn0085395,7227.FBpp0300390,Shawl,True,True,2.68386007832022,0.0730038692871479,0.8455861242775021,2.1499674658805703,-0.5311234339094579,0.45293408410722596,protein_coding,25819,P{TRiP.JF01837}attP2,Crossed 11/11,,,,,,,,,,No,"Unknown (predicted delayed rectifier potassium channel activity, voltage-gated cation channel activity and voltage-gated potassium channel activity).",No ,, http://flybase.org/reports/FBgn0085395,"ENSG00000158445,ENSG00000131398",ENSMUSG00000035681,"KCNB1,KCNC3",Kcnc2
FBgn0085434,7227.FBpp0300662,NaCP60E,True,True,4.07609635370638,-0.7293193772884581,0.000782434223616107,3.2144524585874503,-0.139328411527791,0.8322410468659469,protein_coding,26012,P{TRiP.JF02037}attP2,Screened,25.0,22.0,15.0,12.0,25.0,20.0,28.0,26.0,,No,Voltage-gated calcium-selective cation channel.,No ,, http://flybase.org/reports/FBgn0085434,"ENSG00000196876,ENSG00000169432","ENSMUSG00000075318,ENSMUSG00000023033","SCN8A,SCN9A","Scn2a,Scn8a"
FBgn0085444,7227.FBpp0111603,mute,True,True,5.826778976446557,-2.4125498372476204,6.999804363700798e-61,3.52634658125287,-0.599412897898502,0.17674448359062694,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000116580,ENSMUSG00000054199,GON4L,Gon4l
FBgn0085484,7227.FBpp0111673,Pdxk,True,True,4.27447484915339,-1.05279115807088,8.8709012198658e-07,3.1082565502147,-0.34054535108149203,0.572138108778084,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000160209,ENSMUSG00000032788,PDXK,Pdxk
FBgn0086134,7227.FBpp0082062,Prosalpha2,True,True,7.57258478153852,-0.220290154638962,0.0357034696866179,7.00735447270272,-0.165095713349403,0.436464761787385,protein_coding,v29686,P{GD15087}v29686,Pending,,,,,,,,,,No,Unknown (predicted to contribute to threonine-type endopeptidase activity).,Yes ,,http://flybase.org/reports/FBgn0086134,ENSG00000106588,ENSMUSG00000015671,PSMA2,Psma2
FBgn0086365,7227.FBpp0083982,Orct2,True,True,2.7122143298357497,0.999575251975351,0.0027991358780426107,3.5912775396138,1.3160297751169099,0.000249299783352604,protein_coding,57583,P{TRiP.HMC04670}attP40,Pending,,,,,,,,,,No,"Organic cation transporter of the major facilitator superfamily, and a transcriptional target of the insulin receptor pathway.",No ,, http://flybase.org/reports/FBgn0086365,"ENSG00000197375,ENSG00000137204","ENSMUSG00000018900,ENSMUSG00000063652","SLC22A5,SLC22A7","Slc22a5,Slc22a21"
