id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BX7W,9606.ENSP00000234195,,,Regulator of Microtubule Dynamics
3BX8D,,,7227.FBpp0085389,Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport
3BX8N,,,7227.FBpp0085226,CRAL/TRIO domain
3BX91,9606.ENSP00000440464,,,krueppel associated box
3BX98,9606.ENSP00000305556,10090.ENSMUSP00000054863,,poly(RC)-binding protein 1
3BX99,9606.ENSP00000364847,10090.ENSMUSP00000026142,,circadian regulation of gene expression
3BX9D,9606.ENSP00000306372,10090.ENSMUSP00000041796,,"Zinc finger, C2H2 type"
3BXA0,,,7227.FBpp0303495,ZnF_C4 abd HLH domain containing kinases domain
3BXA1,9606.ENSP00000371036,,,Novel immune-type receptor
3BXBE,9606.ENSP00000308689,,,Olfactory receptor
3BXBJ,9606.ENSP00000428679,,,krueppel associated box
3BXCJ,9606.ENSP00000384273,10090.ENSMUSP00000025867,,positive regulation of Schwann cell differentiation
3BXD0,,10090.ENSMUSP00000130430,,Sperm head and tail associated
3BXDD,9606.ENSP00000361784,,,Zinc finger protein 684
3BXDI,,10090.ENSMUSP00000054283,,microtubule binding
3BXER,,"10090.ENSMUSP00000029598,10090.ENSMUSP00000096773",,GTPase activating protein testicular GAP1
3BXEU,9606.ENSP00000364603,10090.ENSMUSP00000028984,,lipid binding
3BXF8,9606.ENSP00000378504,10090.ENSMUSP00000079730,,"Tap, RNA-binding"
3BXF9,,10090.ENSMUSP00000079268,,C2H2-type zinc finger
3BXFZ,,10090.ENSMUSP00000100007,,meiotic DNA integrity checkpoint
3BXGN,"9606.ENSP00000316782,9606.ENSP00000463957,9606.ENSP00000474456,9606.ENSP00000477509,9606.ENSP00000477979,9606.ENSP00000478609,9606.ENSP00000478752,9606.ENSP00000479693,9606.ENSP00000480818,9606.ENSP00000481542",,,Repeat of unknown function (DUF1220)
3BXGP,9606.ENSP00000253144,,,nucleic acid-templated transcription
3BXH7,9606.ENSP00000482819,,,"DNA-binding transcription factor activity, RNA polymerase II-specific"
3BXH9,9606.ENSP00000239451,10090.ENSMUSP00000052849,,ornithine transporter
3BXIW,9606.ENSP00000466285,,,PAAD/DAPIN/Pyrin domain
3BXJ6,9606.ENSP00000347043,,,Zinc finger protein 649
3BXJE,9606.ENSP00000251203,,,PBC domain
3BXK0,"9606.ENSP00000299871,9606.ENSP00000311319,9606.ENSP00000345479,9606.ENSP00000392410",,,Zinc finger protein
3BXKA,9606.ENSP00000329264,,,krueppel associated box
3BXKG,9606.ENSP00000341528,,,nucleic acid-templated transcription
3BXKI,,10090.ENSMUSP00000102326,,receptor localization to synapse
3BXKN,9606.ENSP00000298375,,,"1,5-anhydro-D-fructose reductase activity"
3BXM4,9606.ENSP00000358931,10090.ENSMUSP00000010127,,transketolase activity
3BXMA,,10090.ENSMUSP00000078910,,AN1-type zinc finger protein 2A
3BXMU,9606.ENSP00000455041,10090.ENSMUSP00000046927,,Transmembrane channel-like
3BXMW,9606.ENSP00000377547,,,Cyclin_C
3BXN2,9606.ENSP00000381760,10090.ENSMUSP00000131823,,IQ calmodulin-binding motif
3BXNA,9606.ENSP00000357057,10090.ENSMUSP00000003554,,"Calsequestrin is a high-capacity, moderate affinity, calcium-binding protein and thus acts as an internal calcium store in muscle"
3BXND,,,7227.FBpp0073208,
3BXPS,9606.ENSP00000327585,,,Olfactory receptor
3BXQI,"9606.ENSP00000368264,9606.ENSP00000368273",10090.ENSMUSP00000100541,,Melanoma-associated antigen
3BXQT,"9606.ENSP00000282296,9606.ENSP00000282308,9606.ENSP00000332861",,,metal ion binding
3BXQY,,,7227.FBpp0082634,"transferase activity, transferring acyl groups other than amino-acyl groups"
3BXR6,9606.ENSP00000367353,10090.ENSMUSP00000130852,,Domain of unknown function (DUF4607)
3BXSK,9606.ENSP00000452697,,,Peptidase S24-like
3BXU2,9606.ENSP00000367312,,,Sel1-like repeats.
3BXUD,,10090.ENSMUSP00000091703,,protein K48-linked ubiquitination
3BXUM,9606.ENSP00000347338,,,KRAB box
3BXUS,9606.ENSP00000320488,,,nucleosome assembly
3BXUV,9606.ENSP00000430307,10090.ENSMUSP00000135787,,serine-type endopeptidase activity
3BXX2,9606.ENSP00000471896,,,Interferon-regulatory factor 3
3BXX8,,,"7227.FBpp0110099,7227.FBpp0111663",Carboxylic ester hydrolase activity
3BXXC,,,7227.FBpp0077992,zinc finger
3BXXJ,9606.ENSP00000282272,10090.ENSMUSP00000040327,,Ankyrin repeat
3BXY1,,,"7227.FBpp0112614,7227.FBpp0271700",microtubule motor activity
3BXY3,9606.ENSP00000361914,,,Coenzyme A transferase
3BXYA,,,7227.FBpp0074676,ATPase family associated with various cellular activities (AAA)
3BXZF,,10090.ENSMUSP00000023781,,Intermediate filament protein
3BXZH,,10090.ENSMUSP00000056510,,Zinc finger protein
3BY0V,9606.ENSP00000365950,10090.ENSMUSP00000038964,,"RNA binding motif (RNP1, RRM) protein 3"
3BY1E,9606.ENSP00000307142,10090.ENSMUSP00000066786,,Testis-expressed sequence 37 protein
3BY25,9606.ENSP00000458866,,,
3BY3K,"9606.ENSP00000357791,9606.ENSP00000373370,9606.ENSP00000480484",10090.ENSMUSP00000069525,,skin development
3BY3R,"9606.ENSP00000435926,9606.ENSP00000443926",10090.ENSMUSP00000110584,"7227.FBpp0079926,7227.FBpp0293396",BRE binding
3BY3W,,,7227.FBpp0070466,"Zinc finger, C2H2 type"
3BY40,,10090.ENSMUSP00000118847,,connector enhancer of kinase suppressor of Ras
3BY4A,9606.ENSP00000312293,,,Myelin-associated oligodendrocyte basic protein
3BY4C,9606.ENSP00000354694,,,krueppel associated box
3BY4R,,,"7227.FBpp0082190,7227.FBpp0082191",melanin biosynthetic process from tyrosine
3BY4Z,9606.ENSP00000362171,,,Nucleosome assembly protein 1-like 3
3BY6A,9606.ENSP00000340305,,,Ubiquitin-conjugating enzyme
3BY6U,,"10090.ENSMUSP00000073579,10090.ENSMUSP00000099764,10090.ENSMUSP00000106530",,krueppel associated box
3BY7X,,"10090.ENSMUSP00000027299,10090.ENSMUSP00000045118",,Belongs to the peptidase S1 family
3BY8N,9606.ENSP00000446224,,,krueppel associated box
3BY8Z,9606.ENSP00000328515,,,Zinc finger protein 696
3BYAZ,,10090.ENSMUSP00000136289,,DHHC palmitoyltransferase
3BYBW,9606.ENSP00000434729,,,Belongs to the V-ATPase proteolipid subunit family
3BYC8,,,7227.FBpp0086346,It is involved in the biological process described with transmembrane transport
3BYCJ,9606.ENSP00000317123,10090.ENSMUSP00000099509,7227.FBpp0075282,helicase activity
3BYD5,9606.ENSP00000429803,10090.ENSMUSP00000052200,,DNA-binding transcription factor activity
3BYDC,,10090.ENSMUSP00000013497,,Sialic acid-binding Ig-like lectin
3BYDM,,10090.ENSMUSP00000053962,,iron chelate transport
3BYDV,,10090.ENSMUSP00000127318,,Lysophosphatidylcholine acyltransferase
3BYEQ,,,7227.FBpp0073236,Zinc-finger associated domain (zf-AD)
3BYEW,9606.ENSP00000378792,10090.ENSMUSP00000135414,,krueppel associated box
3BYFH,"9606.ENSP00000242804,9606.ENSP00000293725,9606.ENSP00000301547,9606.ENSP00000305077,9606.ENSP00000305373,9606.ENSP00000313443,9606.ENSP00000335437,9606.ENSP00000339767,9606.ENSP00000340514,9606.ENSP00000342818,9606.ENSP00000342974,9606.ENSP00000344162,9606.ENSP00000345333,9606.ENSP00000348419,9606.ENSP00000350576,9606.ENSP00000354414,9606.ENSP00000355459,9606.ENSP00000392024,9606.ENSP00000440365,9606.ENSP00000468049","10090.ENSMUSP00000008830,10090.ENSMUSP00000036514,10090.ENSMUSP00000050728,10090.ENSMUSP00000050746,10090.ENSMUSP00000079780,10090.ENSMUSP00000084936,10090.ENSMUSP00000084949,10090.ENSMUSP00000097011,10090.ENSMUSP00000105623,10090.ENSMUSP00000112926,10090.ENSMUSP00000113952,10090.ENSMUSP00000118809,10090.ENSMUSP00000129822,10090.ENSMUSP00000132508,10090.ENSMUSP00000136197",,nucleic acid-templated transcription
3BYH1,9606.ENSP00000314116,,,Transmembrane protein
3BYH6,9606.ENSP00000480615,"10090.ENSMUSP00000052816,10090.ENSMUSP00000098285",,Anthrax toxin receptor-like
3BYHP,9606.ENSP00000337852,,,zinc finger protein 576
3BYIP,9606.ENSP00000268595,"10090.ENSMUSP00000034344,10090.ENSMUSP00000043127",,cytokine activity
3BYIW,9606.ENSP00000402584,,,MAM domain-containing glycosylphosphatidylinositol anchor protein
3BYKS,,,7227.FBpp0084714,Male sterility protein
3BYMB,9606.ENSP00000310770,,,GLI pathogenesis-related 1 like 1
3BYMC,9606.ENSP00000444812,,,"DNA-binding transcription factor activity, RNA polymerase II-specific"
3BYNN,9606.ENSP00000403566,10090.ENSMUSP00000083314,,Chromosome 20 open reading frame 173
3BYPE,9606.ENSP00000341214,,,"Histone cluster 1, H1t"
3BYPS,9606.ENSP00000453307,,,N-terminal of Homeobox Meis and PKNOX1
3BYQB,,,7227.FBpp0079700,Protein of unknown function (DUF667)
3BYRB,9606.ENSP00000344674,,,Dehydrogenase reductase SDR family member 2
3BYRG,9606.ENSP00000414887,10090.ENSMUSP00000104762,,DNA-binding transcription factor activity
3BYRP,,10090.ENSMUSP00000139121,,protein C1orf122 homolog
3BYRR,9606.ENSP00000380120,10090.ENSMUSP00000128731,,nucleic acid-templated transcription
3BYRX,,10090.ENSMUSP00000022820,,Dehydrogenase reductase SDR family member
3BYSH,9606.ENSP00000361580,10090.ENSMUSP00000053013,,Zinc finger protein 691
3BYTX,,,7227.FBpp0077292,ABC-2 type transporter
3BYUJ,,10090.ENSMUSP00000138215,,isocitrate dehydrogenase NAD
3BYUS,9606.ENSP00000376303,10090.ENSMUSP00000069539,,"Carnitine O-palmitoyltransferase 1, brain isoform"
3BYVC,9606.ENSP00000363939,10090.ENSMUSP00000029991,,Calcineurin subunit B type 2
3BYVG,9606.ENSP00000313922,,,Ornithine decarboxylase antizyme
3BYW5,9606.ENSP00000469391,,,Zinc finger protein
3BYWJ,9606.ENSP00000355205,10090.ENSMUSP00000051845,7227.FBpp0083185,positive regulation of nuclear cell cycle DNA replication
3BYXX,,,7227.FBpp0079164,"Transcription factor TFIID (or TATA-binding protein, TBP)"
3BYYB,9606.ENSP00000332983,,,WBP2 N-terminal like
3BYYN,,10090.ENSMUSP00000021676,,Erg28 like protein
3BYYU,9606.ENSP00000375820,,,Zinc-finger of C2H2 type
3BYZQ,9606.ENSP00000272324,,,cell wall disruption in other organism
3BZ0A,9606.ENSP00000265379,,,"Collagen, type VI, alpha 5"
3BZ0C,9606.ENSP00000330031,,,PAZ
3BZ0V,,,"7227.FBpp0080468,7227.FBpp0085404",glucuronosyltransferase activity
3BZ1A,,,7227.FBpp0076248,"Sequence-specific DNA binding transcription factor activity. It is involved in the biological process described with regulation of transcription, DNA-templated"
3BZ1K,"9606.ENSP00000263095,9606.ENSP00000322545,9606.ENSP00000412999",,,"DNA-binding transcription factor activity, RNA polymerase II-specific"
3BZ1T,9606.ENSP00000405405,10090.ENSMUSP00000046496,,"negative regulation of wound healing, spreading of epidermal cells"
3BZ2J,9606.ENSP00000411372,,,
3BZ2M,9606.ENSP00000306756,,,krueppel associated box
3BZ2R,,,7227.FBpp0080387,Zinc ion binding
3BZ5E,9606.ENSP00000378359,,,alcohol dehydrogenase (NAD) activity
3BZ60,9606.ENSP00000304908,10090.ENSMUSP00000054909,,protein-disulfide reductase activity
3BZ61,9606.ENSP00000366542,,,leucine rich region
3BZ6B,9606.ENSP00000260184,,,"Type III restriction enzyme, res subunit"
3BZ7F,9606.ENSP00000361544,10090.ENSMUSP00000098772,,Nuclear pore glycoprotein p62-like
3BZ85,,10090.ENSMUSP00000062570,,Actin-related protein
3BZ8V,9606.ENSP00000276127,10090.ENSMUSP00000098827,,CPX chromosomal region candidate gene 1 protein
3BZ96,9606.ENSP00000299705,10090.ENSMUSP00000058723,,protein transport
3BZAH,9606.ENSP00000367300,,,"negative regulation of transcription, DNA-templated"
3BZE3,9606.ENSP00000365407,,,nucleic acid-templated transcription
3BZE8,,10090.ENSMUSP00000038655,,Domain of unknown function (DUF4645)
3BZEN,,,7227.FBpp0305572,serine-type endopeptidase activity. It is involved in the biological process described with proteolysis
3BZF4,,10090.ENSMUSP00000062345,,transforming growth factor beta receptor complex assembly
3BZF8,9606.ENSP00000369373,10090.ENSMUSP00000076189,,regulation of lipopolysaccharide-mediated signaling pathway
3BZG5,,10090.ENSMUSP00000103036,7227.FBpp0085167,PHD zinc finger
3BZGB,9606.ENSP00000348216,,,SPRY domain
3BZHC,9606.ENSP00000336984,10090.ENSMUSP00000105574,,meiotic sister chromatid cohesion
3BZHI,9606.ENSP00000273353,10090.ENSMUSP00000127539,,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family
3BZID,9606.ENSP00000267512,,,"Ras of Complex, Roc, domain of DAPkinase"
3BZIR,9606.ENSP00000331704,,,"XK, Kell blood group complex subunit-related family, member 3"
3BZJ8,9606.ENSP00000391594,,,
3BZJF,9606.ENSP00000318264,,,ELMO domain-containing protein 3 isoform X1
3BZJV,,10090.ENSMUSP00000048721,,cell wall macromolecule catabolic process
3BZK5,,10090.ENSMUSP00000053632,,Protein FAM156A FAM156B
3BZKN,9606.ENSP00000341938,,,Sulfatase-modifying factor enzyme 1
3BZNJ,9606.ENSP00000223459,10090.ENSMUSP00000101907,,Zinc finger protein
3BZP0,9606.ENSP00000303696,,,C2H2-type zinc finger
3BZP1,,,7227.FBpp0071167,Carbonic anhydrase
3BZPI,9606.ENSP00000318154,,,identical protein binding
3BZQA,9606.ENSP00000295150,,,
3BZQE,9606.ENSP00000330269,,,RESP18
3BZQG,,10090.ENSMUSP00000031935,,Serine protease 58-like
3BZSV,9606.ENSP00000321519,10090.ENSMUSP00000032541,,Chromosome 19 open reading frame 18
3BZUV,"9606.ENSP00000361813,9606.ENSP00000442521",,,RNA polymerase II activating transcription factor binding
3BZVA,9606.ENSP00000387187,,,4F5 protein family
3BZVN,9606.ENSP00000345797,,,krueppel associated box
3BZWQ,,,7227.FBpp0080191,Cysteine rich repeat
3BZWY,9606.ENSP00000350848,10090.ENSMUSP00000033597,,nucleosomal DNA binding
3BZX1,"9606.ENSP00000432104,9606.ENSP00000473842",,,Borna disease virus P40 protein
3BZXS,,10090.ENSMUSP00000056681,,Testis-expressed sequence 40 protein
3BZXX,"9606.ENSP00000328768,9606.ENSP00000396648",,,Protein of unknown function (DUF2476)
3BZXZ,,10090.ENSMUSP00000074262,,Homeodomain
3BZYK,,,7227.FBpp0070976,Frizzled/Smoothened family membrane region
3BZZ1,,,7227.FBpp0073824,EF hand
3C007,,,7227.FBpp0288508,Zinc-finger associated domain (zf-AD)
3C00P,9606.ENSP00000386133,,,POM121-like protein
3C00W,,,"7227.FBpp0073413,7227.FBpp0271787",phosphoprotein phosphatase activity
3C01F,9606.ENSP00000392353,,,"Proteasome (prosome, macropain) assembly chaperone 4"
3C01R,9606.ENSP00000314619,,,zinc finger
3C01W,9606.ENSP00000267884,,,signal recognition particle
3C027,,,7227.FBpp0288659,
3C02J,,10090.ENSMUSP00000078560,,Facioscapulohumeral muscular dystrophy candidate 2
3C037,9606.ENSP00000379140,,,"Small cytokines (intecrine/chemokine), interleukin-8 like"
3C052,9606.ENSP00000304915,,,positive regulation of pancreatic stellate cell proliferation
3C05F,,,7227.FBpp0293413,DDE superfamily endonuclease
3C05G,9606.ENSP00000485524,10090.ENSMUSP00000119257,,C8orf89 homolog
3C07Y,,,7227.FBpp0086382,ATP binding. It is involved in the biological process described with protein phosphorylation
3C08Z,,,7227.FBpp0290219,Zinc-finger of C2H2 type
3C098,,,7227.FBpp0083009,Oxidoreductase activity. It is involved in the biological process described with metabolic process
3C09Q,,,7227.FBpp0082320,nucleic acid binding
3C0AM,9606.ENSP00000366178,10090.ENSMUSP00000028935,,cysteine-type endopeptidase inhibitor activity
3C0AN,9606.ENSP00000325508,10090.ENSMUSP00000040380,,Domain of unknown function (DUF4687)
3C0AZ,9606.ENSP00000380159,10090.ENSMUSP00000024704,,FLYWCH family member 2
3C0CC,9606.ENSP00000344218,,,
3C0CS,9606.ENSP00000440765,,,Chromosome 16 open reading frame 13
3C0DP,,10090.ENSMUSP00000126008,,cysteine-type endopeptidase inhibitor activity
3C0F3,,10090.ENSMUSP00000129330,,Protein of unknown function (DUF4534)
3C0F6,9606.ENSP00000361746,,,"Serine protease inhibitor that plays an essential role in male reproduction and fertility. Modulates the hydrolysis of SEMG1 by KLK3 PSA (a serine protease), provides antimicrobial protection for spermatozoa in the ejaculate coagulum, and binds SEMG1 thereby inhibiting sperm motility"
3C0FY,"9606.ENSP00000298396,9606.ENSP00000366118",,,"synovial sarcoma, X breakpoint"
3C0HA,9606.ENSP00000344563,10090.ENSMUSP00000107713,,"C-type lectin domain family 12, member B"
3C0HP,9606.ENSP00000364561,,,Family with sequence similarity 120A opposite strand
3C0HU,9606.ENSP00000362133,,,protein C1orf122 homolog
3C0ID,,10090.ENSMUSP00000084910,,HtrA serine peptidase 3
3C0IR,,,7227.FBpp0071330,Triacylglycerol lipase
3C0JB,9606.ENSP00000318352,10090.ENSMUSP00000067135,,MORF4 family-associated protein
3C0JE,,,7227.FBpp0110242,DNA binding
3C0JK,,,7227.FBpp0074969,serine-type endopeptidase activity. It is involved in the biological process described with proteolysis
3C0JP,9606.ENSP00000438788,10090.ENSMUSP00000049128,,Belongs to the cullin family
3C0KF,,,"7227.FBpp0073361,7227.FBpp0073362,7227.FBpp0085790",transcription regulatory region sequence-specific DNA binding
3C0KJ,,10090.ENSMUSP00000140350,,lymphocyte antigen
3C0KY,,,7227.FBpp0078245,Protein of unknown function (DUF1676)
3C0MK,,,7227.FBpp0075945,IRSp53/MIM homology domain
3C0P4,,,7227.FBpp0303022,amino acid transport
3C0QS,,,7227.FBpp0085205,
3C0QW,,,7227.FBpp0083754,Enoyl-(Acyl carrier protein) reductase
3C0RJ,,,7227.FBpp0289506,Major Facilitator Superfamily
3C0RN,9606.ENSP00000360441,,,"Rhox homeobox family, member"
3C0S0,,10090.ENSMUSP00000057557,,Hepatoma-derived growth factor-like protein
3C0TF,9606.ENSP00000309198,10090.ENSMUSP00000045998,7227.FBpp0072169,ubiquitin-protein transferase activity
3C0W6,,10090.ENSMUSP00000077828,,CD20-like family
3C0WC,,,7227.FBpp0271865,sodium channel activity
3C0XN,9606.ENSP00000366223,10090.ENSMUSP00000108392,,Domain of unknown function (DUF4723)
3C0XP,,,7227.FBpp0084184,circadian rhythm
3C0YM,9606.ENSP00000252799,,,krueppel associated box
3C0Z3,,10090.ENSMUSP00000099385,,Four-disulfide core domains
3C0ZJ,,,7227.FBpp0087215,Insect cuticle protein
3C0ZN,9606.ENSP00000406046,10090.ENSMUSP00000039776,7227.FBpp0075277,DNA replication proofreading
3C0ZP,,,7227.FBpp0086687,
3C103,,,7227.FBpp0304131,
3C105,,,7227.FBpp0074633,pfkB family carbohydrate kinase
3C10B,,,7227.FBpp0070172,Protein of unknown function (DUF1397)
3C118,,10090.ENSMUSP00000000193,,response to cyclosporin A
3C11G,,,7227.FBpp0084879,Ion transport protein
3C123,9606.ENSP00000325738,10090.ENSMUSP00000053078,,"spermatogenesis, exchange of chromosomal proteins"
3C125,,,7227.FBpp0293263,Epidermal growth factor-like domain.
3C127,9606.ENSP00000397188,,,Family 104
3C13N,,"10090.ENSMUSP00000100618,10090.ENSMUSP00000100769",,chromatin silencing
3C13X,9606.ENSP00000062104,,,positive regulation of insulin secretion
3C14G,9606.ENSP00000388094,,,KRAB box
3C15E,,,"7227.FBpp0071590,7227.FBpp0071625",HMG-box domain
3C15M,,,7227.FBpp0077643,"Transferase activity, transferring phosphorus-containing groups"
3C15X,,,"7227.FBpp0085503,7227.FBpp0085512",cell surface receptor signaling pathway
3C17R,9606.ENSP00000379003,,,DNA-binding nuclear phosphoprotein p8
3C18R,,,7227.FBpp0076573,Pupal cuticle protein C1
3C18U,,,7227.FBpp0076104,It is involved in the biological process described with sensory perception of smell
3C197,,,7227.FBpp0271767,Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process
3C1C6,,,7227.FBpp0083079,Leucine rich repeat
3C1D3,,,7227.FBpp0077490,HIT domain
3C1E8,,,7227.FBpp0070827,Belongs to the peptidase S1 family
3C1EN,,10090.ENSMUSP00000098976,,small integral membrane protein 9
3C1ER,9606.ENSP00000419901,,,LINE1 type transposase
3C1FK,,,7227.FBpp0073680,N-terminal domain of DPF2/REQ.
3C1GA,,,"7227.FBpp0073882,7227.FBpp0083239,7227.FBpp0083240,7227.FBpp0083249,7227.FBpp0083250,7227.FBpp0288841,7227.FBpp0291578",zinc ion binding
3C1H4,,"10090.ENSMUSP00000031327,10090.ENSMUSP00000074885",,c-X-C motif
3C1HQ,,"10090.ENSMUSP00000010579,10090.ENSMUSP00000033906",,Sperm acrosome associated 7
3C1HR,"9606.ENSP00000344860,9606.ENSP00000366926,9606.ENSP00000395219",,,signaling receptor binding
3C1K1,,,7227.FBpp0304876,EF-hand domain
3C1MT,,10090.ENSMUSP00000111107,,
3C1N7,,"10090.ENSMUSP00000033524,10090.ENSMUSP00000109760",,Transcription factor Pcc1
3C1N9,,10090.ENSMUSP00000051921,,negative regulation of plasmacytoid dendritic cell cytokine production
3C1P9,9606.ENSP00000356520,10090.ENSMUSP00000038135,7227.FBpp0085367,ATP-dependent 3'-5' RNA helicase activity
3C1PV,,,7227.FBpp0071676,Farnesoic acid 0-methyl transferase
3C1QX,,10090.ENSMUSP00000097912,,COMM domain-containing protein
3C1S3,,,7227.FBpp0074596,ZnF_C4 abd HLH domain containing kinases domain
3C1S8,,,"7227.FBpp0073652,7227.FBpp0074167",Carboxylic ester hydrolase activity
3C1SS,9606.ENSP00000306884,,,CXCR3 chemokine receptor binding
3C1VN,9606.ENSP00000325638,10090.ENSMUSP00000059630,,chromosome condensation
3C1VS,9606.ENSP00000450527,,,DNA binding
3C1VW,,10090.ENSMUSP00000108156,,
3C1WK,,10090.ENSMUSP00000013227,,Interferon-induced transmembrane protein
3C1WP,,10090.ENSMUSP00000117271,,cellular response to lipid
3C1Y6,,,7227.FBpp0292105,Leucine rich repeat N-terminal domain
3C1Z1,,,"7227.FBpp0072222,7227.FBpp0305146",Myb/SANT-like DNA-binding domain
3C1ZE,"9606.ENSP00000289619,9606.ENSP00000364110",,,GAGE
3C1ZQ,9606.ENSP00000369017,,,Seems to play a role in testicular function. May be a trophic hormone with a role in testicular descent in fetal life. Is a ligand for LGR8 receptor
3C1ZS,,,7227.FBpp0084695,Zinc-finger associated domain (zf-AD)
3C218,9606.ENSP00000327344,,,IgA-inducing protein
3C228,,,7227.FBpp0079298,
3C22T,,10090.ENSMUSP00000098428,,Domain of unknown function (DUF4560)
3C24A,,,7227.FBpp0070458,Seven in absentia protein family
3C24I,,10090.ENSMUSP00000116702,,Small integral membrane protein 30
3C25D,,10090.ENSMUSP00000059585,,Beta-defensin
3C26I,,,7227.FBpp0291257,It is involved in the biological process described with transcription elongation from RNA polymerase II promoter
3C27B,,10090.ENSMUSP00000025635,,CD20-like family
3C280,9606.ENSP00000386520,10090.ENSMUSP00000045454,7227.FBpp0072192,ATP binding
3C28N,,,7227.FBpp0076465,Alcohol dehydrogenase transcription factor Myb/SANT-like
3C29E,9606.ENSP00000339511,10090.ENSMUSP00000043734,,chromatin silencing
3C2AJ,,10090.ENSMUSP00000060791,,Hypoxia-inducible lipid droplet-associated protein
3C2B2,,,7227.FBpp0073708,Cuticle protein
3C2B7,,,7227.FBpp0071278,
3C2BJ,"9606.ENSP00000406229,9606.ENSP00000432586","10090.ENSMUSP00000080808,10090.ENSMUSP00000140596","7227.FBpp0077167,7227.FBpp0304968",homophilic cell adhesion via plasma membrane adhesion molecules
3C2BQ,,,7227.FBpp0083327,Structural constituent of cuticle
3C2CV,"9606.ENSP00000411140,9606.ENSP00000430853,9606.ENSP00000431871,9606.ENSP00000434399,9606.ENSP00000440703",,,Nuclear pore complex interacting protein family member
3C2CY,,,7227.FBpp0070274,chitin binding. It is involved in the biological process described with chitin metabolic process
3C2DY,,,7227.FBpp0072039,Tetraspanin family
3C2E1,,10090.ENSMUSP00000102037,,
3C2EI,9606.ENSP00000483791,,,sodium channel regulator activity
3C2FH,,,7227.FBpp0079923,
3C2FI,9606.ENSP00000365486,,,defense response to bacterium
3C2GG,,,7227.FBpp0086372,Zinc ion binding
3C2GJ,,,7227.FBpp0081402,DNA- binding
3C2H1,,,7227.FBpp0099828,
3C2H6,,10090.ENSMUSP00000048665,,
3C2IH,,10090.ENSMUSP00000057983,,signal transducer
3C2IT,"9606.ENSP00000334198,9606.ENSP00000352011,9606.ENSP00000385019","10090.ENSMUSP00000098127,10090.ENSMUSP00000125063,10090.ENSMUSP00000125541",7227.FBpp0111866,low voltage-gated calcium channel activity
3C2KR,9606.ENSP00000402151,,,Chromosome 5 open reading frame 66
3C2KY,,,7227.FBpp0080066,
3C2MP,,10090.ENSMUSP00000062024,,C-type lectin domain family 2 member
3C2N9,,,7227.FBpp0289129,neuron projection guidance
3C2PB,,,7227.FBpp0072311,"Insect pheromone-binding family, A10/OS-D"
3C2Q4,,,7227.FBpp0080856,"Zinc finger domain in CG10631, C. elegans LIN-15B and human P52rIPK."
3C2R4,,,7227.FBpp0078000,Domain of unknown function (DUF4729)
3C2SK,,,7227.FBpp0074210,Domain of unknown function (DUF4773)
3C2T4,,,7227.FBpp0305619,
3C2X6,9606.ENSP00000344865,,,
3C2Y4,,10090.ENSMUSP00000061906,,positive regulation of synapse assembly
3C2YD,,10090.ENSMUSP00000136426,,regulation of T cell migration
3C2YR,9606.ENSP00000457511,10090.ENSMUSP00000136157,,Coiled-coil domain-containing protein 179
3C2ZB,,,7227.FBpp0079047,nucleic acid binding
3C325,,,7227.FBpp0298010,protein transport
3C32K,9606.ENSP00000383270,,,
3C33S,9606.ENSP00000335392,,,
3C33V,9606.ENSP00000417604,,,Chromosome 6 open reading frame
3C33Z,,10090.ENSMUSP00000053487,,
3C34P,,,7227.FBpp0070471,Syntaxin
3C36V,,,7227.FBpp0074389,
3C38I,,,"7227.FBpp0080259,7227.FBpp0083158",potassium ion transport
3C3AM,,,7227.FBpp0289235,VMA21-like domain
3C3BI,,10090.ENSMUSP00000070718,,peptidase inhibitor activity
3C3C1,9606.ENSP00000428002,,,
3C3CT,9606.ENSP00000411439,,,regulation of cell communication
3C3CX,,,7227.FBpp0112270,
3C3DX,9606.ENSP00000455079,10090.ENSMUSP00000034265,,Domain of unknown function (DUF4568)
3C3EA,,10090.ENSMUSP00000034215,,Metallothionein
3C3GG,,,7227.FBpp0303086,
3C3HC,,,7227.FBpp0099724,
3C3HH,9606.ENSP00000369371,10090.ENSMUSP00000030309,,acrosomal vesicle exocytosis
3C3K9,,,7227.FBpp0073414,Selenoprotein SelK_SelG
3C3M3,,,7227.FBpp0078355,
3C3MC,,,7227.FBpp0085133,
3C3MI,,,7227.FBpp0071332,Domain of unknown function (DUF4805)
3C3N4,,,7227.FBpp0079787,sweet taste receptor activity
3C3N5,,,7227.FBpp0074423,zinc finger
3C3QW,,,7227.FBpp0074443,Chitin-binding domain type 2
3C3R8,9606.ENSP00000302938,,,serine-type endopeptidase inhibitor activity
3C3RE,,,7227.FBpp0300888,
3C3S7,,,7227.FBpp0077360,Domain of unknown function (DUF4780)
3C3VF,9606.ENSP00000463361,10090.ENSMUSP00000133699,,Small integral membrane protein 6
3C3VR,,,7227.FBpp0290047,
3C3VY,,,7227.FBpp0082042,"Glutathione S-transferase, N-terminal domain"
3C3XF,9606.ENSP00000469876,,,DNA binding
3C3XR,9606.ENSP00000454664,,,C16orf97 homolog
