id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BKQ1,9606.ENSP00000330382,,,Belongs to the PDGF VEGF growth factor family
3BKQ2,9606.ENSP00000369682,,,ribosomal protein S26
3BKQ5,9606.ENSP00000344331,,,Family with sequence similarity 69 member C
3BKQ9,,,7227.FBpp0078916,N-acetylglucosamine 6-O-sulfotransferase activity
3BKQB,9606.ENSP00000357682,,7227.FBpp0112103,positive regulation of DNA-binding transcription factor activity
3BKQC,9606.ENSP00000362888,,,cysteamine dioxygenase activity
3BKQU,9606.ENSP00000291672,,,Speriolin C-terminus
3BKQX,9606.ENSP00000325808,,,LRRN4 C-terminal like
3BKR4,9606.ENSP00000334714,,,Fibronectin type 3 domain
3BKR6,9606.ENSP00000369075,,,satellite DNA binding
3BKRJ,,,7227.FBpp0074251,
3BKRW,,,7227.FBpp0289576,DUF4205
3BKS9,9606.ENSP00000355241,,,Domain of unknown function (DUF4601)
3BKSA,"9606.ENSP00000184183,9606.ENSP00000426271",,,sperm capacitation
3BKSG,9606.ENSP00000353769,,,RNA splicing
3BKSK,9606.ENSP00000367276,,,apoptotic process
3BKSQ,,,7227.FBpp0085128,extracellular ligand-gated ion channel activity
3BKSU,,,7227.FBpp0288708,
3BKT8,9606.ENSP00000310205,,,Nuclear receptor interacting protein 3
3BKTD,9606.ENSP00000421339,,,Organic Anion Transporter Polypeptide (OATP) family
3BKTN,9606.ENSP00000357206,,,regulation of intermediate filament depolymerization
3BKTQ,9606.ENSP00000485487,,,Fer-1-like family member 5
3BKTR,"9606.ENSP00000329654,9606.ENSP00000380488",,,polypeptide N-acetylgalactosaminyltransferase activity
3BKU9,9606.ENSP00000364210,,,Advanced glycosylation end product-specific receptor
3BKUI,9606.ENSP00000333024,,,metal ion binding
3BKV3,,,7227.FBpp0072659,hydrolase activity
3BKVN,9606.ENSP00000364240,,,cilium assembly
3BKWC,9606.ENSP00000328228,,,positive regulation of protein dephosphorylation
3BKWX,,,7227.FBpp0083914,endoplasmic reticulum polarization
3BKX2,9606.ENSP00000328269,,,negative regulation of protein sumoylation
3BKXW,,,7227.FBpp0304516,nucleobase-containing compound kinase activity
3BKYG,9606.ENSP00000303158,,,Coiled-coil domain-containing protein 8
3BKYJ,,,7227.FBpp0082956,tyramine signaling pathway
3BKYK,9606.ENSP00000215904,,,Pyridoxal phosphate phosphatase
3BKYP,9606.ENSP00000335040,,,Pleckstrin homology domain.
3BKYZ,9606.ENSP00000436607,,,adrenomedullin
3BKZ1,9606.ENSP00000304891,,,V-type proton ATPase subunit E 2
3BKZD,9606.ENSP00000419162,,,"WD domain, G-beta repeat"
3BKZI,9606.ENSP00000055335,,,"Protein phosphatase 1, regulatory subunit 3F"
3BM00,9606.ENSP00000397402,,,tRNA-type intron splice site recognition and cleavage
3BM02,,,7227.FBpp0076693,Trypsin-like serine protease
3BM04,9606.ENSP00000249330,,,neuropeptide hormone activity
3BM0A,9606.ENSP00000293230,,,fatty acid peroxidase activity
3BM0N,9606.ENSP00000255304,,,Ubiquitin specific peptidase like 1
3BM11,9606.ENSP00000252486,,,very-low-density lipoprotein particle receptor binding
3BM1B,9606.ENSP00000341489,,,"Synapse defective 1, Rho GTPase, homolog 1 (C. elegans)"
3BM21,9606.ENSP00000382058,,,DNA-directed RNA polymerase III subunit
3BM2R,9606.ENSP00000410446,,,negative regulation of viral release from host cell
3BM2V,9606.ENSP00000201647,,,T cell receptor binding
3BM30,,,7227.FBpp0077204,zinc finger
3BM37,9606.ENSP00000370299,,,melanosome organization
3BM3D,9606.ENSP00000264039,,,Cell surface proteoglycan that bears heparan sulfate
3BM3E,,,7227.FBpp0305268,"Broad-Complex, Tramtrack and Bric a brac"
3BM3R,9606.ENSP00000320936,,,fibroblast activation
3BM3Z,9606.ENSP00000439056,,,spindle assembly
3BM43,9606.ENSP00000480348,,,tumor necrosis factor-activated receptor activity
3BM46,9606.ENSP00000269025,,,Leucine rich repeat containing 46
3BM47,9606.ENSP00000317165,,,KRBA1 family repeat
3BM4K,9606.ENSP00000252818,,,Transcription factor
3BM4W,"9606.ENSP00000353496,9606.ENSP00000359240",,7227.FBpp0071292,cell-cell signaling by wnt
3BM4Y,9606.ENSP00000422131,,,FAM193 family C-terminal
3BM54,9606.ENSP00000251108,,,importin-alpha family protein binding
3BM55,,,7227.FBpp0071732,Immunoglobulin domain
3BM5Q,9606.ENSP00000005587,,,SH3/SH2 adaptor activity
3BM5S,,,7227.FBpp0081629,Na+ channel auxiliary subunit TipE
3BM5T,9606.ENSP00000328598,,,sequence-specific DNA binding
3BM5Y,9606.ENSP00000350934,,,growth factor activity
3BM62,9606.ENSP00000381795,,,Coiled-coil domain containing 33
3BM68,,,7227.FBpp0086274,Transferrin
3BM6B,9606.ENSP00000296326,,,protein-cysteine S-acyltransferase activity
3BM6W,9606.ENSP00000296849,,,negative regulation of Wnt signaling pathway
3BM76,,,7227.FBpp0082730,solute carrier family 22
3BM7B,9606.ENSP00000269383,,,positive regulation of autophagy
3BM7R,,,7227.FBpp0077373,proteolysis
3BM80,9606.ENSP00000297268,,,extracellular matrix structural constituent
3BM81,9606.ENSP00000350447,,,"meiotic sister chromatid cohesion, centromeric"
3BM8Q,,,7227.FBpp0082932,heme binding. It is involved in the biological process described with response to oxidative stress
3BM8Y,,,7227.FBpp0291490,Leucine rich repeat C-terminal domain
3BM96,,,7227.FBpp0289176,septate junction assembly
3BM98,9606.ENSP00000392335,,,Zinc finger protein
3BM9C,9606.ENSP00000271588,,,calcium ion binding
3BM9H,9606.ENSP00000379047,,,Coiled-coil domain containing 51
3BMA5,,,"7227.FBpp0291743,7227.FBpp0304792",Removes the phosphate from trehalose 6-phosphate to produce free trehalose
3BMAD,9606.ENSP00000353538,,,cell division
3BMAI,,,7227.FBpp0072310,Belongs to the CD36 family
3BMAZ,,,7227.FBpp0290859,sodium channel regulator activity
3BMB9,,,7227.FBpp0087589,nucleic acid binding
3BMBI,,,7227.FBpp0086020,Src homology 3 domains
3BMBS,,,7227.FBpp0296983,"transposition, RNA-mediated"
3BMBW,9606.ENSP00000200453,,,Protein phosphatase 1 regulatory subunit 15A
3BMC4,,,7227.FBpp0074617,
3BMCG,,,7227.FBpp0077796,FAR-17a/AIG1-like protein
3BMCI,"9606.ENSP00000254868,9606.ENSP00000269299",,,asialoglycoprotein receptor activity
3BMCN,,,7227.FBpp0073756,transmembrane transport
3BMD5,9606.ENSP00000222008,,7227.FBpp0087526,proline-rich region binding
3BMDG,9606.ENSP00000300811,,,Zinc finger protein 428
3BMDN,,,7227.FBpp0076037,synapse organization
3BMDS,9606.ENSP00000386988,,,coiled-coil and C2
3BMDT,,,7227.FBpp0301607,Innexin
3BMDU,,,7227.FBpp0082855,Ankyrin repeats (many copies)
3BME1,9606.ENSP00000246080,,,respiratory system process
3BME3,9606.ENSP00000334002,,,positive regulation of neurotrophin production
3BME7,9606.ENSP00000297623,,,alpha-tubulin binding
3BMEP,,,7227.FBpp0075928,amino acid transmembrane transporter activity
3BMER,9606.ENSP00000357336,,,protein polyubiquitination
3BMET,9606.ENSP00000324901,,,Short calmodulin-binding motif containing conserved Ile and Gln residues.
3BMF9,9606.ENSP00000442129,,,hepatoma-derived growth factor
3BMGE,9606.ENSP00000270649,,,nucleic acid-templated transcription
3BMGS,9606.ENSP00000310593,,,regulation of mitotic cytokinesis
3BMHA,,,7227.FBpp0112259,It is involved in the biological process described with transmembrane transport
3BMHB,9606.ENSP00000219478,,,leucine rich region
3BMHC,9606.ENSP00000305204,,,Cytoskeleton-associated protein 2-like
3BMHF,9606.ENSP00000233809,,,insulin-like growth factor II binding
3BMHJ,9606.ENSP00000354822,,,response to interferon-beta
3BMHU,9606.ENSP00000380996,,,Domain of unknown function (DUF4592)
3BMI7,,,7227.FBpp0111897,C-type lectin (CTL) or carbohydrate-recognition domain (CRD)
3BMIH,,,7227.FBpp0289848,Na+ channel auxiliary subunit TipE
3BMIK,,,7227.FBpp0083838,gamma-glutamylcyclotransferase activity
3BMIQ,,,7227.FBpp0078781,cilium assembly
3BMIX,9606.ENSP00000046087,,,binding of sperm to zona pellucida
3BMJ4,9606.ENSP00000428544,,,Uncharacterised conserved protein (DUF2371)
3BMJA,9606.ENSP00000298743,,,GDNF/GAS1 domain
3BMJD,,,7227.FBpp0088252,DUF1943
3BMKH,9606.ENSP00000263379,,,interleukin-27 receptor activity
3BMM0,9606.ENSP00000436212,,,Zinc finger protein 707
3BMM6,9606.ENSP00000363398,,,Exostosin-like glycosyltransferase 1
3BMMG,9606.ENSP00000393333,,,thromboxane A2 signaling pathway
3BMMQ,9606.ENSP00000341803,,,Tctex-1 family
3BMMT,9606.ENSP00000364731,,,response to astaxanthin
3BMN2,9606.ENSP00000272424,,,tRNA threonylcarbamoyladenosine modification
3BMNM,9606.ENSP00000396896,,,DnaJ molecular chaperone homology domain
3BMNP,9606.ENSP00000301057,,,response to UV
3BMP2,,,7227.FBpp0080090,anion transport
3BMQE,"9606.ENSP00000239444,9606.ENSP00000477314",,,synapse assembly
3BMQK,"9606.ENSP00000361397,9606.ENSP00000407521",,,NUT family member
3BMRF,9606.ENSP00000320096,,,zinc finger protein 784
3BMRN,9606.ENSP00000355022,,,Domain of unknown function (DUF4693)
3BMRR,9606.ENSP00000441838,,,negative regulation of transcription by RNA polymerase II
3BMS5,9606.ENSP00000257863,,,"On ligand binding, forms a receptor complex consisting of two type II and two type I transmembrane serine threonine kinases. Type II receptors phosphorylate and activate type I receptors which autophosphorylate, then bind and activate SMAD transcriptional regulators. Receptor for anti-Muellerian hormone"
3BMS6,9606.ENSP00000391488,,,PNMA
3BMSD,9606.ENSP00000217233,,,tribbles homolog 3
3BMSJ,9606.ENSP00000244576,,,C2H2-type zinc finger
3BMSY,9606.ENSP00000344468,,,cell migration
3BMTF,,,7227.FBpp0083968,It is involved in the biological process described with seryl-tRNA aminoacylation
3BMTW,9606.ENSP00000277570,,,Specifically androgen-regulated gene protein
3BMU0,9606.ENSP00000221922,,,Domain of unknown function (DUF4594)
3BMU4,,,7227.FBpp0081416,Transposase IS4
3BMU9,,,"7227.FBpp0080419,7227.FBpp0085849,7227.FBpp0086257",imaginal disc growth factor receptor binding
3BMUV,,,7227.FBpp0077586,Carboxylesterase family
3BMUZ,9606.ENSP00000365318,,,Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1
3BMVB,9606.ENSP00000381824,,,cell division
3BMVY,,,7227.FBpp0081285,G-protein coupled receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway
3BMW9,9606.ENSP00000344403,,7227.FBpp0077786,fibrous sheath-interacting protein
3BMWJ,,,7227.FBpp0084848,BIR domain binding
3BMWP,9606.ENSP00000287916,,,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules
3BMWR,,,7227.FBpp0290964,Belongs to the two pore domain potassium channel (TC 1.A.1.8) family
3BMWS,,,7227.FBpp0088212,
3BMXA,9606.ENSP00000356030,,,"CD55 molecule, decay accelerating factor for complement (Cromer blood group)"
3BMXJ,9606.ENSP00000327968,,,"DNA-binding transcription repressor activity, RNA polymerase II-specific"
3BMXU,9606.ENSP00000356549,,,positive regulation of cellular response to heat
3BMXZ,,,7227.FBpp0084924,nucleic acid binding
3BMY5,9606.ENSP00000219204,,,maintenance of protein location in nucleus
3BMY8,,,7227.FBpp0077429,heme binding
3BMZ8,9606.ENSP00000218230,,,Proprotein convertase subtilisin kexin type 1 inhibitor
3BMZM,9606.ENSP00000471299,,,"MAGI family member, X-linked"
3BMZY,,,7227.FBpp0290384,septate junction assembly
3BN02,9606.ENSP00000410409,,,nucleic acid-templated transcription
3BN04,9606.ENSP00000341677,,,Tumour protein D52 family
3BN0B,9606.ENSP00000433209,,,gasdermin-D
3BN0D,9606.ENSP00000482374,,,Domain of unknown function (DUF4596)
3BN0E,9606.ENSP00000280571,,,Rab interacting lysosomal protein-like 2
3BN0K,9606.ENSP00000305422,,,granuloma formation
3BN0R,9606.ENSP00000221498,,,negative regulation of testosterone biosynthetic process
3BN0S,,,7227.FBpp0078834,chitin metabolic process
3BN19,,,7227.FBpp0300449,ommatidial rotation
3BN1H,9606.ENSP00000371554,,,"oxidoreductase activity, acting on superoxide radicals as acceptor"
3BN1P,,,7227.FBpp0083151,RNA polymerase II subunit
3BN1R,9606.ENSP00000278833,,,outer segment membrane protein 1
3BN26,,,7227.FBpp0099910,Defective proboscis extension response
3BN2C,9606.ENSP00000451040,,,positive regulation of mast cell chemotaxis
3BN2Q,9606.ENSP00000341178,,,positive regulation of pseudopodium assembly
3BN2V,9606.ENSP00000476253,,,
3BN39,,,7227.FBpp0304660,Potassium channel subfamily K member
3BN3C,,,7227.FBpp0071965,
3BN3F,9606.ENSP00000270502,,,protein import into mitochondrial inner membrane
3BN3G,9606.ENSP00000417711,,,FAM205A-like
3BN3Q,9606.ENSP00000397863,,,macrophage colony-stimulating factor receptor binding
3BN4B,,,7227.FBpp0083494,
3BN5G,9606.ENSP00000230431,,,Nucleoside 2-deoxyribosyltransferase
3BN5J,,,7227.FBpp0079088,CD36 family
3BN5K,9606.ENSP00000257894,,,
3BN5N,9606.ENSP00000345133,,,CDC42 binding protein kinase gamma
3BN5P,9606.ENSP00000367570,,,PHD finger protein 11
3BN5V,9606.ENSP00000351807,,,extracellular matrix structural constituent
3BN60,,,7227.FBpp0304300,Myb/SANT-like DNA-binding domain
3BN6C,,,7227.FBpp0080749,transporter activity. It is involved in the biological process described with transport
3BN6F,9606.ENSP00000300181,,,negative regulation of activation-induced cell death of T cells
3BN6R,9606.ENSP00000235332,,,Migration and invasion-inhibitory
3BN7F,,,7227.FBpp0077561,MFS_1 like family
3BN8H,,,7227.FBpp0080582,system development
3BN8U,,,7227.FBpp0288826,Immunoglobulin C-2 Type
3BN93,9606.ENSP00000267406,,,cerebellin 3 precursor
3BN96,9606.ENSP00000476510,,,u-PAR/Ly-6 domain
3BN97,,,7227.FBpp0080153,Belongs to the glucose-6-phosphate 1-epimerase family
3BN9G,9606.ENSP00000299320,,,Domain of unknown function (DUF4701)
3BNAH,9606.ENSP00000357863,,,transcription by RNA polymerase III
3BNAU,,,"7227.FBpp0072482,7227.FBpp0073057",sweet taste receptor activity
3BNAY,,,7227.FBpp0081453,
3BNB8,9606.ENSP00000483077,,,krueppel associated box
3BNC3,9606.ENSP00000203629,,,Lymphocyte activation gene 3 protein
3BNCP,,,7227.FBpp0072363,Paired Box domain
3BNCU,9606.ENSP00000293973,,,axonogenesis
3BNDF,9606.ENSP00000330838,,,Zinc finger protein 775
3BNDQ,9606.ENSP00000249014,,,Cdc42 effector protein
3BNDX,,,7227.FBpp0293373,Immunoglobulin like
3BNDZ,9606.ENSP00000379869,,,tRNA wobble uridine modification
3BNEF,9606.ENSP00000308279,,,protein C9orf131 homolog
3BNEH,9606.ENSP00000370542,,,myoblast development
3BNF7,9606.ENSP00000262662,,,Cyclin-dependent kinase
3BNFG,9606.ENSP00000215637,,,integrin binding involved in cell-matrix adhesion
3BNFH,9606.ENSP00000357470,,,ciliary neurotrophic factor binding
3BNFT,9606.ENSP00000217195,,,Domain of unknown function (DUF4517)
3BNG7,9606.ENSP00000249776,,,regulation of attachment of spindle microtubules to kinetochore
3BNGH,9606.ENSP00000318128,,,biogenesis of lysosome-related organelles complex 1 subunit
3BNGN,9606.ENSP00000386165,,,DNA-binding transcription factor activity
3BNGY,9606.ENSP00000355354,,,myoblast development
3BNHB,9606.ENSP00000381857,,,protein kinase A signaling
3BNHD,,,7227.FBpp0071457,Resistance to inhibitors of cholinesterase homologue 3
3BNHN,,,7227.FBpp0079519,Major intrinsic protein
3BNHX,9606.ENSP00000366690,,,Speriolin C-terminus
3BNI6,9606.ENSP00000416033,,,Domain of unknown function (DUF4585)
3BNIV,9606.ENSP00000351380,,,Translation machinery-associated protein 16
3BNIX,9606.ENSP00000388850,,,inflammatory response to antigenic stimulus
3BNJD,9606.ENSP00000429726,,,
3BNJQ,9606.ENSP00000381150,,,Metallo-beta-lactamase superfamily
3BNK2,9606.ENSP00000321445,,,branchiomeric skeletal muscle development
3BNKT,9606.ENSP00000421861,,,MAGE family
3BNM4,,,7227.FBpp0304128,
3BNMB,9606.ENSP00000376213,,,IQ calmodulin-binding motif
3BNMH,9606.ENSP00000317674,,,Apolipoprotein
3BNMV,9606.ENSP00000344430,,,transmembrane protein 10
3BNMW,9606.ENSP00000345024,,,"Zinc finger, C2H2 type"
3BNN7,9606.ENSP00000338860,,,leucine rich region
3BNNK,9606.ENSP00000297689,,,"Acts as a transcriptional regulator that recognizes and binds to the sequence 5'- GA TTA CT GTAA CT -3', a sequence present in many cellular and viral promoters. Represses transcription from promoters with activating transcription factor (ATF) sites. Represses promoter activity in osteoblasts. Represses transcriptional activity of PER1. Represses transcriptional activity of PER2 via the B-site on the promoter. Activates transcription from the interleukin-3 promoter in T-cells. Competes for the same consensus-binding site with PAR DNA-binding factors (DBP, HLF and TEF). Component of the circadian clock that acts as a negative regulator for the circadian expression of PER2 oscillation in the cell-autonomous core clock. Protects pro-B cells from programmed cell death"
3BNNT,,,7227.FBpp0083815,Carboxylesterase family
3BNNU,,,7227.FBpp0078701,heme binding
3BNP1,9606.ENSP00000404570,,,microtubule motor activity
3BNPG,9606.ENSP00000236850,,,high-density lipoprotein particle receptor binding
3BNPQ,9606.ENSP00000417035,,,Domain of unknown function (DUF4732)
3BNPY,,,7227.FBpp0075837,ABC-2 type transporter
3BNPZ,9606.ENSP00000363530,,,positive regulation of protein homodimerization activity
3BNQ1,9606.ENSP00000305839,,,neuron projection development
3BNQ2,,,7227.FBpp0073060,UDP-glucoronosyl and UDP-glucosyl transferase
3BNQR,,,7227.FBpp0083143,
3BNQV,,,7227.FBpp0291604,
3BNQW,9606.ENSP00000325018,,,nucleic acid-templated transcription
3BNRB,9606.ENSP00000468057,,,structural constituent of eye lens
3BNRP,9606.ENSP00000444052,,,Carboxylesterase 4A
3BNRS,9606.ENSP00000457962,,,Zona pellucida-like domain
3BNRU,9606.ENSP00000362601,,,Cysteine-rich hydrophobic domain 1
3BNRY,9606.ENSP00000311183,,,Zinc finger protein 497
3BNS8,"9606.ENSP00000259951,9606.ENSP00000365402,9606.ENSP00000365817,9606.ENSP00000379873,9606.ENSP00000399168",,,Belongs to the MHC class I family
3BNSD,,,7227.FBpp0072205,7 transmembrane receptor (rhodopsin family)
3BNSQ,,,7227.FBpp0289380,Dipeptidyl peptidase IV (DPP IV) N-terminal region
3BNT0,,,"7227.FBpp0076015,7227.FBpp0076017,7227.FBpp0086235,7227.FBpp0086239,7227.FBpp0086750,7227.FBpp0086775",metalloexopeptidase activity. It is involved in the biological process described with proteolysis
3BNT3,9606.ENSP00000357789,,"7227.FBpp0075796,7227.FBpp0079694",structural molecule activity
3BNTK,,,"7227.FBpp0077999,7227.FBpp0080954",
3BNWD,9606.ENSP00000246112,,,embryonic process involved in female pregnancy
3BNXD,,,7227.FBpp0072661,DnaJ C terminal domain
3BNZE,,,7227.FBpp0087815,"Hydrolase activity, hydrolyzing O-glycosyl compounds. It is involved in the biological process described with carbohydrate metabolic process"
3BP00,9606.ENSP00000263094,,,ATP-binding cassette sub-family A
3BP06,,,7227.FBpp0071079,
3BP18,9606.ENSP00000301464,,,Insulin-like growth
3BP1F,9606.ENSP00000386488,,,positive regulation of thymocyte apoptotic process
3BP1K,,,7227.FBpp0078651,GRIP domain
3BP1R,9606.ENSP00000410890,,,Zinc finger family member 783
3BP1S,9606.ENSP00000357129,,,Spectrin alpha
3BP1U,9606.ENSP00000361711,,,WW domain binding
3BP1Y,9606.ENSP00000351727,,,Coiled-coil domain-containing glutamate-rich protein family 1
3BP21,9606.ENSP00000205194,,,"transferase activity, transferring acyl groups"
3BP2M,9606.ENSP00000278314,,,zinc finger protein 214
3BP2Y,9606.ENSP00000215582,,,mitotic spindle positioning
3BP34,,,7227.FBpp0085079,zinc finger
3BP57,9606.ENSP00000355064,,,Wnt and FGF inhibitory regulator
3BP59,9606.ENSP00000481994,,,type IV hypersensitivity
3BP6P,,,7227.FBpp0110103,Immunoglobulin domain
3BP85,9606.ENSP00000351937,,,protein C17orf80 homolog
3BP98,,,7227.FBpp0076139,Leucine rich repeats (6 copies)
3BP9W,,,7227.FBpp0076651,GTP binding. It is involved in the biological process described with
3BP9Y,9606.ENSP00000381956,,,CD20-like family
3BPAW,9606.ENSP00000451188,,,GSK3B interacting protein
3BPB0,9606.ENSP00000330389,,,peptidyl-tRNA hydrolase domain containing 1
3BPB1,9606.ENSP00000232219,,,all-trans-retinol binding
3BPB2,,,7227.FBpp0082957,cellular response to nitrogen levels
3BPB4,9606.ENSP00000428281,,,leptin receptor
3BPBA,9606.ENSP00000318646,,7227.FBpp0087321,structural constituent of ribosome
3BPBC,9606.ENSP00000350378,,,peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine
3BPC6,9606.ENSP00000316176,,,protein K63-linked ubiquitination
3BPCG,9606.ENSP00000388107,,,ribosomal protein
3BPCH,9606.ENSP00000289316,,,nucleosome assembly
3BPCI,9606.ENSP00000230056,,,DNA replication preinitiation complex assembly
3BPD0,9606.ENSP00000332111,,,EF-hand calcium binding domain 13
3BPD6,9606.ENSP00000385451,,,Midkine (neurite growth-promoting factor 2)
3BPDB,9606.ENSP00000383394,,,POM121 family
3BPDH,"9606.ENSP00000339835,9606.ENSP00000355778",,,nucleosomal DNA binding
3BPDZ,9606.ENSP00000230321,,,trophoblast giant cell differentiation
3BPE9,9606.ENSP00000258829,,,negative regulation of epithelial cell proliferation
3BPEE,9606.ENSP00000368835,,,Belongs to the yippee family
3BPER,,,7227.FBpp0081985,Zinc ion binding
3BPEU,9606.ENSP00000326806,,,"mRNA cis splicing, via spliceosome"
3BPEZ,9606.ENSP00000304327,,,histone H4-R3 methylation
3BPFC,9606.ENSP00000346046,,,ribosomal protein
3BPFK,,,7227.FBpp0082359,serine-type endopeptidase activity
3BPFX,9606.ENSP00000378275,,,poly(A) binding protein interacting protein 2
3BPG3,9606.ENSP00000272462,,,membrane raft polarization
3BPG4,,,7227.FBpp0112089,Insect cuticle protein
3BPG7,9606.ENSP00000304355,,,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity"
3BPGA,9606.ENSP00000343290,,,Domain of unknown function (DUF4483)
3BPGF,9606.ENSP00000332389,,,BRICHOS
3BPGI,9606.ENSP00000216968,,,negative regulation of coagulation
3BPHG,9606.ENSP00000317780,,,Cytochrome c oxidase subunit
3BPHM,,,7227.FBpp0070401,CRAL/TRIO domain
3BPHW,,,7227.FBpp0076109,"Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases."
3BPHY,9606.ENSP00000284629,,,DNA methylation involved in gamete generation
3BPI8,9606.ENSP00000438553,,,histone H2A
3BPIN,9606.ENSP00000262947,,,positive regulation of phosphatidylinositol 3-kinase signaling
3BPIS,9606.ENSP00000252506,,,activation of MAPKKK activity
3BPIW,9606.ENSP00000435342,,,carbohydrate binding
3BPJ3,9606.ENSP00000219479,,,cardiolipin binding
3BPJD,9606.ENSP00000215631,,,activation of MAPKKK activity
3BPJG,,,7227.FBpp0079918,von Willebrand factor (vWF) type C domain
3BPJS,,,7227.FBpp0075488,high mobility group
3BPJY,9606.ENSP00000219302,,,UTP biosynthetic process
3BPKA,,,7227.FBpp0301699,Leucine rich repeats (6 copies)
3BPKC,9606.ENSP00000311122,,,Transmembrane 52
3BPKE,,,7227.FBpp0076936,Microsomal glutathione S-transferase
3BPKH,9606.ENSP00000365280,,,cell-abiotic substrate adhesion
3BPKY,,,7227.FBpp0293883,Rho (Ras homology) subfamily of Ras-like small GTPases
3BPM3,,,7227.FBpp0083052,ubiquitin-like protein ligase activity
3BPM7,9606.ENSP00000314173,,,sterile alpha motif
3BPME,9606.ENSP00000403937,,,
3BPMH,9606.ENSP00000291634,,,Ribosome biogenesis protein SLX9
3BPMI,9606.ENSP00000293778,,,low-density lipoprotein particle receptor activity
3BPMR,,,7227.FBpp0072577,Glycosyltransferase family 10 (fucosyltransferase) C-term
3BPNB,9606.ENSP00000351422,,,DNA repair REX1-B
3BPNJ,9606.ENSP00000436621,,,Domain of unknown function (DUF4505)
3BPNK,9606.ENSP00000231512,,,Keratinocyte-associated transmembrane protein 2
3BPPK,,,7227.FBpp0289355,Cyclic nucleotide-monophosphate binding domain
3BPQ8,,,7227.FBpp0084731,serine-type endopeptidase activity
3BPQP,9606.ENSP00000301200,,,positive regulation of pseudopodium assembly
3BPQW,,,7227.FBpp0288938,ankyrin repeats
3BPR1,,,7227.FBpp0085143,SOCS_box
3BPR3,9606.ENSP00000256474,,7227.FBpp0087216,homeostasis of number of retina cells
3BPRB,9606.ENSP00000375639,,,DNA recombination
3BPS0,9606.ENSP00000345393,,,regulation of epidermal cell differentiation
3BPS5,,,7227.FBpp0100135,circadian rhythm
3BPSA,9606.ENSP00000305725,,,polysaccharide localization
3BPSI,,,7227.FBpp0070176,EF-hand domain
3BPSJ,9606.ENSP00000360025,,,activation of MAPKKK activity
3BPSW,,,7227.FBpp0071498,calcium ion binding
3BPT1,,,7227.FBpp0290823,Spaetzle
3BPT5,,,7227.FBpp0086118,
3BPTS,9606.ENSP00000405969,,,Acyl CoA binding protein
3BPU3,,,7227.FBpp0070065,
3BPUT,,,7227.FBpp0085396,serine-type endopeptidase activity. It is involved in the biological process described with proteolysis
3BPVB,9606.ENSP00000358212,,,
3BPVM,9606.ENSP00000479089,,,collagen receptor activity
3BPWC,9606.ENSP00000475146,,,Domain of unknown function (DUF4637)
3BPWG,9606.ENSP00000249075,,,positive regulation of histone H3-K27 acetylation
3BPX6,9606.ENSP00000296096,,,decidualization
3BPXN,,,7227.FBpp0112198,Metalloendopeptidase activity. It is involved in the biological process described with proteolysis
3BPXY,9606.ENSP00000329522,,,Speedy protein
3BPY3,9606.ENSP00000228136,,,Small acidic protein family
3BPYK,9606.ENSP00000331532,,,actin binding
3BPYQ,9606.ENSP00000342385,,,Prostaglandin E synthase
3BPYX,9606.ENSP00000244711,,,spermatogenesis
3BPZB,9606.ENSP00000279804,,,leukemia inhibitory factor receptor binding
3BQ09,,,7227.FBpp0071011,EF hand
3BQ0Y,9606.ENSP00000313422,,,RNA splicing
3BQ13,,,7227.FBpp0071588,"Leucine-rich repeats, outliers"
3BQ1C,9606.ENSP00000292314,,,cwf18 pre-mRNA splicing factor
3BQ1T,,,"7227.FBpp0082044,7227.FBpp0086857,7227.FBpp0099824",Glutathione S-transferase
3BQ1Z,,,"7227.FBpp0080774,7227.FBpp0080800",zinc ion binding
3BQ2A,9606.ENSP00000253047,,,Transmembrane protein 160
3BQ2N,9606.ENSP00000257632,,,Uroplakin 3B
3BQ35,9606.ENSP00000230990,,,negative regulation of elastin biosynthetic process
3BQ3R,9606.ENSP00000291715,,,PMP-22/EMP/MP20/Claudin family
3BQ46,,,7227.FBpp0298376,
3BQ4B,,,7227.FBpp0082343,cerebral cortex regionalization
3BQ4K,,,"7227.FBpp0086075,7227.FBpp0289634,7227.FBpp0291260,7227.FBpp0293436",serine-type endopeptidase activity
3BQ4X,9606.ENSP00000383933,,,TAFA family
3BQ4Z,9606.ENSP00000215530,,,fibroblast growth factor receptor binding
3BQ6J,,,7227.FBpp0073059,Structural constituent of cuticle
3BQ6Q,9606.ENSP00000384434,,,GATA zinc finger
3BQ6S,9606.ENSP00000413720,,,cyclin-dependent protein serine/threonine kinase inhibitor activity
3BQ7C,,,7227.FBpp0080359,defasciculation of motor neuron axon
3BQ88,9606.ENSP00000459580,,,Spermatogenesis-associated protein 22
3BQ8A,9606.ENSP00000383737,,,
3BQ90,9606.ENSP00000401335,,,Chromosome 16 open reading frame 90
